# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0300 VerifyPubKeyp109 1312 1 0.0100 p109 p106 299 N p109->p106
0.0300 CiphertextFromp91 2000 1 0.0100 p91 p33 299 N p91->p33
0.0300 KemPubKeyp37 2114 1 0.0100 p37 p63 299 N p37->p63
0.0300 KemPubKeyp51 2081 1 0.0100 p51 p86 299 N p51->p86
0.0300 VerifyPubKeyp61 1312 1 0.0100 p61 p123 299 N p61->p123
0.0300 VerifyPubKeyp128 1312 1 0.0100 p128 p116 299 N p128->p116
0.0300 CiphertextFromp68 2000 1 0.0100 p68 p139 299 N p68->p139
0.0300 VerifyPubKeyp25 1312 1 0.0100 p25 p126 299 N p25->p126
0.0300 CiphertextFromp93 2000 1 0.0100 p93 p56 299 N p93->p56
0.0300 CiphertextFromp57 2000 1 0.0100 p57 p48 299 N p57->p48
0.0300 VerifyPubKeyp103 1312 1 0.0100 p103 p102 299 N p103->p102
0.0300 VerifyPubKeyp99 1312 1 0.0100 p99 p84 299 N p99->p84
0.0300 KemPubKeyp14 2084 1 0.0200 p14 p54 299 N p14->p54
0.0300 KemPubKeyp136 2102 1 0.0100 p136 p38 299 N p136->p38
0.0300 VerifyPubKeyp32 1312 1 0.0200 p32 p27 299 N p32->p27
0.0300 KemPubKeyp55 2094 1 0.0100 p55 p69 299 N p55->p69
0.0300 KemPubKeyp79 2077 1 0.0200 p79 p83 299 N p79->p83
0.0300 VerifyPubKeyp117 1312 1 0.0100 p117 p11 299 N p117->p11
0.0300 VerifyPubKeyp45 1312 1 0.0200 p45 p10 299 N p45->p10
0.0300 KemPubKeyp132 2096 1 0.0100 p132 p133 299 N p132->p133
0.0300 CiphertextFromp72 2000 1 0.0100 p72 p44 299 N p72->p44
0.0300 KemPubKeyp101 2098 1 0.0100 p101 p134 299 N p101->p134
0.0300 CiphertextFromp35 2000 1 0.0100 p35 p131 299 N p35->p131
0.0300 CiphertextFromp97 2000 1 0.0100 p97 p29 299 N p97->p29
0.0300 CiphertextFromp96 2000 1 0.0100 p96 p22 299 N p96->p22
0.0300 CiphertextFromp52 2000 1 0.0100 p52 p16 299 N p52->p16
0.0300 CiphertextFromp71 2000 1 0.0100 p71 p107 299 N p71->p107
0.0300 VerifyPubKeyp74 1312 1 0.0100 p74 p124 299 N p74->p124
0.0300 VerifyPubKeyp88 1312 1 0.0200 p88 p137 299 N p88->p137
0.0400 CiphertextFromp38 2000 1 0.0100 p38 p136 299 N p38->p136
0.0400 KemPubKeyp65 2098 1 0.0100 p65 p92 299 N p65->p92
0.0400 CiphertextFromp75 2000 1 0.0100 p75 p2 299 N p75->p2
0.0400 VerifyPubKeyp26 1312 1 0.0100 p26 p104 299 N p26->p104
0.0400 CiphertextFromp54 2000 1 0.0100 p54 p14 299 N p54->p14
0.0400 CiphertextFromp88 2000 1 0.0200 p88 p137 299 N p88->p137
0.0400 VerifyPubKeyp126 1312 1 0.0100 p126 p115 299 N p126->p115
0.0400 KemPubKeyp77 2099 1 0.0200 p77 p95 299 N p77->p95
0.0400 VerifyPubKeyp125 1312 1 0.0100 p125 p113 299 N p125->p113
0.0400 CiphertextFromp69 2000 1 0.0100 p69 p55 299 N p69->p55
0.0400 VerifyPubKeyp35 1312 1 0.0100 p35 p131 299 N p35->p131
0.0400 CiphertextFromp94 2000 1 0.0200 p94 p111 299 N p94->p111
0.0400 KemPubKeyp116 2107 1 0.0200 p116 p128 299 N p116->p128
0.0400 KemPubKeyp110 2083 1 0.0100 p110 p117 299 N p110->p117
0.0400 VerifyPubKeyp18 1312 1 0.0100 p18 p100 299 N p18->p100
0.0400 VerifyPubKeyp58 1312 1 0.0100 p58 p36 299 N p58->p36
0.0400 KemPubKeyp61 2110 1 0.0100 p61 p91 299 N p61->p91
0.0400 KemPubKeyp57 2098 1 0.0100 p57 p93 299 N p57->p93
0.0400 VerifyPubKeyp40 1312 1 0.0100 p40 p108 299 N p40->p108
0.0400 KemPubKeyp45 2107 1 0.0100 p45 p73 299 N p45->p73
0.0400 CiphertextFromp83 2000 1 0.0100 p83 p79 299 N p83->p79
0.0400 KemPubKeyp48 2101 1 0.0100 p48 p50 299 N p48->p50
0.0400 CiphertextFromp134 2000 1 0.0100 p134 p101 299 N p134->p101
0.0400 CiphertextFromp63 2000 1 0.0100 p63 p37 299 N p63->p37
0.0400 VerifyPubKeyp47 1312 1 0.0100 p47 p130 299 N p47->p130
0.0400 VerifyPubKeyp71 1312 1 0.0100 p71 p107 299 N p71->p107
0.0400 VerifyPubKeyp122 1312 1 0.0200 p122 p109 299 N p122->p109
0.0400 CiphertextFromp60 2000 1 0.0100 p60 p30 299 N p60->p30
0.0400 KemPubKeyp76 2080 1 0.0200 p76 p98 299 N p76->p98
0.0400 CiphertextFromp8 2000 1 0.0100 p8 p17 299 N p8->p17
0.0400 KemPubKeyp84 2094 1 0.0100 p84 p99 299 N p84->p99
0.0400 VerifyPubKeyp64 1312 1 0.0200 p64 p49 299 N p64->p49
0.0400 CiphertextFromp13 2000 1 0.0100 p13 p1 299 N p13->p1
0.0400 KemPubKeyp138 2094 1 0.0200 p138 p97 299 N p138->p97
0.0400 CiphertextFromp86 2000 1 0.0100 p86 p51 299 N p86->p51
0.0400 CiphertextFromp133 2000 1 0.0100 p133 p132 299 N p133->p132
0.0400 KemPubKeyp24 2100 1 0.0200 p24 p87 299 N p24->p87
0.0400 KemPubKeyp52 2108 1 0.0100 p52 p66 299 N p52->p66
0.0400 KemPubKeyp20 2089 1 0.0100 p20 p96 299 N p20->p96
0.0400 CiphertextFromp5 2000 1 0.0100 p5 p12 299 N p5->p12
0.0400 VerifyPubKeyp59 1312 1 0.0100 p59 p41 299 N p59->p41
0.0400 VerifyPubKeyp21 1312 1 0.0100 p21 p120 299 N p21->p120
0.0400 VerifyPubKeyp106 1312 1 0.0100 p106 p102 299 N p106->p102
0.0400 VerifyPubKeyp31 1312 1 0.0100 p31 p3 299 N p31->p3
0.0400 VerifyPubKeyp15 1312 1 0.0100 p15 p123 299 N p15->p123
0.0400 CiphertextFromp89 2000 1 0.0100 p89 p46 299 N p89->p46
0.0500 KemPubKeyp2 2081 1 0.0100 p2 p74 299 N p2->p74
0.0500 KemPubKeyp82 2105 1 0.0100 p82 p84 299 N p82->p84
0.0500 KemPubKeyp63 2101 1 0.0100 p63 p9 299 N p63->p9
0.0500 VerifyPubKeyp56 1312 1 0.0200 p56 p126 299 N p56->p126
0.0500 VerifyPubKeyp32 1312 1 0.0100 p32 p20 299 N p32->p20
0.0500 KemPubKeyp108 2097 1 0.0100 p108 p40 299 N p108->p40
0.0500 CiphertextFromp66 2000 1 0.0100 p66 p52 299 N p66->p52
0.0500 KemPubKeyp22 2089 1 0.0100 p22 p36 299 N p22->p36
0.0500 KemPubKeyp31 2094 1 0.0100 p31 p34 299 N p31->p34
0.0500 VerifyPubKeyp25 1312 1 0.0100 p25 p124 299 N p25->p124
0.0500 VerifyPubKeyp134 1312 1 0.0100 p134 p101 299 N p134->p101
0.0500 VerifyPubKeyp113 1312 1 0.0100 p113 p112 299 N p113->p112
0.0500 VerifyPubKeyp117 1312 1 0.0100 p117 p110 299 N p117->p110
0.0500 CiphertextFromp4 2000 1 0.0300 p4 p38 299 N p4->p38
0.0500 VerifyPubKeyp67 1312 1 0.0100 p67 p128 299 N p67->p128
0.0500 CiphertextFromp93 2000 1 0.0100 p93 p57 299 N p93->p57
0.0500 KemPubKeyp64 2105 1 0.0100 p64 p68 299 N p64->p68
0.0500 CiphertextFromp97 2000 1 0.0100 p97 p138 299 N p97->p138
0.0500 VerifyPubKeyp115 1312 1 0.0100 p115 p105 299 N p115->p105
0.0500 VerifyPubKeyp60 1312 1 0.0100 p60 p30 299 N p60->p30
0.0500 VerifyPubKeyp83 1312 1 0.0100 p83 p119 299 N p83->p119
0.0500 CiphertextFromp92 2000 1 0.0100 p92 p65 299 N p92->p65
0.0500 KemPubKeyp72 2081 1 0.0200 p72 p91 299 N p72->p91
0.0500 CiphertextFromp98 2000 1 0.0100 p98 p76 299 N p98->p76
0.0500 VerifyPubKeyp78 1312 1 0.0100 p78 p130 299 N p78->p130
0.0500 KemPubKeyp114 2088 1 0.0200 p114 p29 299 N p114->p29
0.0500 CiphertextFromp50 2000 1 0.0100 p50 p48 299 N p50->p48
0.0500 KemPubKeyp33 2102 1 0.0200 p33 p61 299 N p33->p61
0.0500 CiphertextFromp87 2000 1 0.0100 p87 p24 299 N p87->p24
0.0500 KemPubKeyp10 2109 1 0.0100 p10 p45 299 N p10->p45
0.0500 VerifyPubKeyp131 1312 1 0.0100 p131 p127 299 N p131->p127
0.0500 VerifyPubKeyp14 1312 1 0.0100 p14 p122 299 N p14->p122
0.0500 VerifyPubKeyp129 1312 1 0.0100 p129 p100 299 N p129->p100
0.0500 KemPubKeyp11 2089 1 0.0100 p11 p53 299 N p11->p53
0.0500 VerifyPubKeyp139 1312 1 0.0100 p139 p104 299 N p139->p104
0.0500 KemPubKeyp54 2099 1 0.0100 p54 p75 299 N p54->p75
0.0500 VerifyPubKeyp62 1312 1 0.0100 p62 p28 299 N p62->p28
0.0500 KemPubKeyp59 2080 1 0.0100 p59 p96 299 N p59->p96
0.0500 VerifyPubKeyp13 1312 1 0.0100 p13 p1 299 N p13->p1
0.0500 VerifyPubKeyp80 1312 1 0.0200 p80 p58 299 N p80->p58
0.0500 VerifyPubKeyp19 1312 1 0.0200 p19 p125 299 N p19->p125
0.0500 KemPubKeyp120 2085 1 0.0100 p120 p21 299 N p120->p21
0.0500 VerifyPubKeyp118 1312 1 0.0200 p118 p116 299 N p118->p116
0.0500 KemPubKeyp137 2088 1 0.0100 p137 p16 299 N p137->p16
0.0500 VerifyPubKeyp77 1312 1 0.0100 p77 p23 299 N p77->p23
0.0500 KemPubKeyp133 2091 1 0.0100 p133 p55 299 N p133->p55
0.0600 CiphertextFromp21 2000 1 0.0100 p21 p120 299 N p21->p120
0.0600 KemPubKeyp13 2098 1 0.0100 p13 p38 299 N p13->p38
0.0600 KemPubKeyp134 2095 1 0.0100 p134 p52 299 N p134->p52
0.0600 KemPubKeyp44 2111 1 0.0200 p44 p98 299 N p44->p98
0.0600 KemPubKeyp101 2098 1 0.0100 p101 p79 299 N p101->p79
0.0600 KemPubKeyp0 2076 1 0.0100 p0 p49 299 N p0->p49
0.0600 CiphertextFromp29 2000 1 0.0100 p29 p114 299 N p29->p114
0.0600 VerifyPubKeyp59 1312 1 0.0100 p59 p28 299 N p59->p28
0.0600 VerifyPubKeyp109 1312 1 0.0200 p109 p103 299 N p109->p103
0.0600 KemPubKeyp66 2080 1 0.0100 p66 p83 299 N p66->p83
0.0600 VerifyPubKeyp53 1312 1 0.0100 p53 p11 299 N p53->p11
0.0600 KemPubKeyp41 2063 1 0.0100 p41 p96 299 N p41->p96
0.0600 VerifyPubKeyp65 1312 1 0.0100 p65 p125 299 N p65->p125
0.0600 KemPubKeyp106 2095 1 0.0100 p106 p123 299 N p106->p123
0.0600 CiphertextFromp34 2000 1 0.0100 p34 p31 299 N p34->p31
0.0600 VerifyPubKeyp55 1312 1 0.0100 p55 p133 299 N p55->p133
0.0600 VerifyPubKeyp127 1312 1 0.0100 p127 p116 299 N p127->p116
0.0600 CiphertextFromp117 2000 1 0.0200 p117 p110 299 N p117->p110
0.0600 KemPubKeyp17 2079 1 0.0200 p17 p60 299 N p17->p60
0.0600 CiphertextFromp74 2000 1 0.0100 p74 p2 299 N p74->p2
0.0600 CiphertextFromp61 2000 1 0.0100 p61 p33 299 N p61->p33
0.0600 CiphertextFromp95 2000 1 0.0200 p95 p77 299 N p95->p77
0.0600 VerifyPubKeyp93 1312 1 0.0100 p93 p126 299 N p93->p126
0.0600 CiphertextFromp9 2000 1 0.0100 p9 p63 299 N p9->p63
0.0600 CiphertextFromp99 2000 1 0.0200 p99 p84 299 N p99->p84
0.0600 VerifyPubKeyp130 1312 1 0.0200 p130 p128 299 N p130->p128
0.0600 CiphertextFromp75 2000 1 0.0100 p75 p54 299 N p75->p54
0.0600 KemPubKeyp12 2110 1 0.0200 p12 p56 299 N p12->p56
0.0600 VerifyPubKeyp37 1312 1 0.0200 p37 p32 299 N p37->p32
0.0600 VerifyPubKeyp112 1312 1 0.0100 p112 p100 299 N p112->p100
0.0600 CiphertextFromp40 2000 1 0.0100 p40 p108 299 N p40->p108
0.0600 CiphertextFromp68 2000 1 0.0100 p68 p64 299 N p68->p64
0.0600 KemPubKeyp4 2084 1 0.0100 p4 p86 299 N p4->p86
0.0600 VerifyPubKeyp82 1312 1 0.0100 p82 p3 299 N p82->p3
0.0600 KemPubKeyp90 2104 1 0.0200 p90 p92 299 N p90->p92
0.0600 KemPubKeyp7 2058 1 0.0200 p7 p87 299 N p7->p87
