# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0300 VerifyPubKeyp5 1312 1 0.0100 p5 p123 299 N p5->p123
0.0300 KemPubKeyp43 2110 1 0.0100 p43 p77 299 N p43->p77
0.0300 VerifyPubKeyp58 1312 1 0.0100 p58 p111 299 N p58->p111
0.0300 CiphertextFromp23 2121 1 0.0100 p23 p107 299 N p23->p107
0.0300 KemPubKeyp39 2079 1 0.0100 p39 p79 299 N p39->p79
0.0300 CiphertextFromp35 2092 1 0.0100 p35 p24 299 N p35->p24
0.0300 KemPubKeyp55 2091 1 0.0100 p55 p69 299 N p55->p69
0.0300 CiphertextFromp3 2099 1 0.0100 p3 p129 299 N p3->p129
0.0300 CiphertextFromp99 2112 1 0.0100 p99 p91 299 N p99->p91
0.0300 CiphertextFromp110 2099 1 0.0100 p110 p100 299 N p110->p100
0.0300 KemPubKeyp46 2100 1 0.0200 p46 p88 299 N p46->p88
0.0300 KemPubKeyp28 2084 1 0.0100 p28 p53 299 N p28->p53
0.0400 KemPubKeyp16 2090 1 0.0200 p16 p96 299 N p16->p96
0.0400 VerifyPubKeyp88 1312 1 0.0100 p88 p46 299 N p88->p46
0.0400 KemPubKeyp36 2092 1 0.0200 p36 p75 299 N p36->p75
0.0400 KemPubKeyp106 2093 1 0.0200 p106 p119 299 N p106->p119
0.0400 KemPubKeyp120 2094 1 0.0200 p120 p51 299 N p120->p51
0.0400 KemPubKeyp85 2102 1 0.0100 p85 p89 299 N p85->p89
0.0400 KemPubKeyp126 2094 1 0.0100 p126 p58 299 N p126->p58
0.0400 VerifyPubKeyp110 1312 1 0.0100 p110 p100 299 N p110->p100
0.0400 CiphertextFromp86 2090 1 0.0100 p86 p13 299 N p86->p13
0.0400 VerifyPubKeyp71 1312 1 0.0100 p71 p49 299 N p71->p49
0.0400 KemPubKeyp115 2091 1 0.0200 p115 p21 299 N p115->p21
0.0400 VerifyPubKeyp35 1312 1 0.0100 p35 p118 299 N p35->p118
0.0400 VerifyPubKeyp28 1312 1 0.0100 p28 p105 299 N p28->p105
0.0400 KemPubKeyp5 2103 1 0.0100 p5 p8 299 N p5->p8
0.0400 VerifyPubKeyp112 1312 1 0.0100 p112 p108 299 N p112->p108
0.0400 VerifyPubKeyp47 1312 1 0.0100 p47 p124 299 N p47->p124
0.0400 CiphertextFromp69 2066 1 0.0100 p69 p55 299 N p69->p55
0.0400 VerifyPubKeyp99 1312 1 0.0100 p99 p84 299 N p99->p84
0.0400 KemPubKeyp41 2099 1 0.0200 p41 p70 299 N p41->p70
0.0400 KemPubKeyp56 2082 1 0.0100 p56 p74 299 N p56->p74
0.0400 CiphertextFromp77 2123 1 0.0100 p77 p43 299 N p77->p43
0.0400 KemPubKeyp72 2099 1 0.0100 p72 p98 299 N p72->p98
0.0400 VerifyPubKeyp4 1312 1 0.0100 p4 p102 299 N p4->p102
0.0400 KemPubKeyp7 2095 1 0.0100 p7 p82 299 N p7->p82
0.0400 CiphertextFromp94 2098 1 0.0200 p94 p33 299 N p94->p33
0.0400 VerifyPubKeyp64 1312 1 0.0100 p64 p125 299 N p64->p125
0.0400 CiphertextFromp79 2100 1 0.0100 p79 p39 299 N p79->p39
0.0400 KemPubKeyp11 2097 1 0.0100 p11 p83 299 N p11->p83
0.0400 CiphertextFromp81 2089 1 0.0100 p81 p40 299 N p81->p40
0.0400 VerifyPubKeyp2 1312 1 0.0100 p2 p117 299 N p2->p117
0.0400 VerifyPubKeyp95 1312 1 0.0100 p95 p103 299 N p95->p103
