# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0900 VerifyPubKeyp61 1312 1 0.0100 p61 p2 299 N p61->p2
0.0900 VerifyPubKeyp26 1312 1 0.0100 p26 p0 299 N p26->p0
0.0900 CiphertextFromp25 2100 1 0.0100 p25 p18 299 N p25->p18
0.0900 CiphertextFromp34 2109 1 0.0100 p34 p16 299 N p34->p16
0.0900 VerifyPubKeyp42 1312 1 0.0100 p42 p19 299 N p42->p19
0.0900 CiphertextFromp47 2073 1 0.0100 p47 p22 299 N p47->p22
0.1000 KemPubKeyp18 2112 1 0.0100 p18 p42 299 N p18->p42
0.1000 CiphertextFromp8 2110 1 0.0200 p8 p57 299 N p8->p57
0.1000 KemPubKeyp40 2109 1 0.0200 p40 p41 299 N p40->p41
0.1000 CiphertextFromp58 2109 1 0.0400 p58 p5 299 N p58->p5
0.1000 CiphertextFromp67 2066 1 0.0100 p67 p54 299 N p67->p54
0.1000 VerifyPubKeyp47 1312 1 0.0100 p47 p22 299 N p47->p22
0.1000 VerifyPubKeyp34 1312 1 0.0100 p34 p3 299 N p34->p3
0.1000 CiphertextFromp9 2088 1 0.0100 p9 p14 299 N p9->p14
0.1000 KemPubKeyp17 2093 1 0.0100 p17 p36 299 N p17->p36
0.1000 CiphertextFromp7 2083 1 0.0100 p7 p53 299 N p7->p53
0.1000 KemPubKeyp2 2110 1 0.0100 p2 p20 299 N p2->p20
0.1000 VerifyPubKeyp68 1312 1 0.0200 p68 p28 299 N p68->p28
0.1000 VerifyPubKeyp48 1312 1 0.0100 p48 p13 299 N p48->p13
0.1000 VerifyPubKeyp65 1312 1 0.0100 p65 p38 299 N p65->p38
0.1000 KemPubKeyp0 2095 1 0.0100 p0 p64 299 N p0->p64
0.1000 VerifyPubKeyp66 1312 1 0.0100 p66 p26 299 N p66->p26
0.1000 KemPubKeyp11 2094 1 0.0100 p11 p27 299 N p11->p27
0.1000 KemPubKeyp33 2107 1 0.0200 p33 p39 299 N p33->p39
0.1100 KemPubKeyp22 2096 1 0.0100 p22 p33 299 N p22->p33
0.1100 CiphertextFromp41 2082 1 0.0100 p41 p40 299 N p41->p40
0.1100 KemPubKeyp47 2085 1 0.0100 p47 p54 299 N p47->p54
0.1100 KemPubKeyp24 2079 1 0.0100 p24 p48 299 N p24->p48
0.1100 KemPubKeyp44 2104 1 0.0200 p44 p7 299 N p44->p7
0.1100 VerifyPubKeyp8 1312 1 0.0100 p8 p21 299 N p8->p21
0.1100 CiphertextFromp64 2083 1 0.0100 p64 p0 299 N p64->p0
0.1100 CiphertextFromp36 2082 1 0.0100 p36 p17 299 N p36->p17
0.1100 KemPubKeyp16 2081 1 0.0100 p16 p3 299 N p16->p3
0.1100 CiphertextFromp42 2114 1 0.0100 p42 p18 299 N p42->p18
0.1100 KemPubKeyp12 2101 1 0.0200 p12 p58 299 N p12->p58
0.1100 KemPubKeyp34 2103 1 0.0100 p34 p68 299 N p34->p68
0.1100 KemPubKeyp5 2101 1 0.0100 p5 p57 299 N p5->p57
0.1100 CiphertextFromp20 2112 1 0.0100 p20 p2 299 N p20->p2
0.1100 CiphertextFromp27 2113 1 0.0100 p27 p11 299 N p27->p11
0.1100 VerifyPubKeyp51 1312 1 0.0100 p51 p19 299 N p51->p19
0.1200 VerifyPubKeyp6 1312 1 0.0100 p6 p21 299 N p6->p21
0.1200 VerifyPubKeyp67 1312 1 0.0200 p67 p47 299 N p67->p47
0.1200 KemPubKeyp27 2107 1 0.0100 p27 p57 299 N p27->p57
0.1200 KemPubKeyp14 2095 1 0.0100 p14 p5 299 N p14->p5
0.1200 KemPubKeyp19 2116 1 0.0100 p19 p51 299 N p19->p51
0.1200 CiphertextFromp33 2076 1 0.0100 p33 p22 299 N p33->p22
0.1200 VerifyPubKeyp48 1312 1 0.0100 p48 p25 299 N p48->p25
0.1200 VerifyPubKeyp66 1312 1 0.0100 p66 p16 299 N p66->p16
0.1200 KemPubKeyp13 2100 1 0.0100 p13 p24 299 N p13->p24
0.1200 CiphertextFromp68 2104 1 0.0100 p68 p34 299 N p68->p34
0.1200 CiphertextFromp58 2059 1 0.0100 p58 p12 299 N p58->p12
0.1200 CiphertextFromp7 2091 1 0.0100 p7 p44 299 N p7->p44
0.1200 VerifyPubKeyp54 1312 1 0.0200 p54 p53 299 N p54->p53
0.1300 KemPubKeyp47 2085 1 0.0100 p47 p67 299 N p47->p67
0.1300 KemPubKeyp44 2104 1 0.0100 p44 p45 299 N p44->p45
0.1300 KemPubKeyp28 2130 1 0.0100 p28 p34 299 N p28->p34
0.1300 CiphertextFromp5 2094 1 0.0100 p5 p14 299 N p5->p14
0.1300 VerifyPubKeyp27 1312 1 0.0100 p27 p11 299 N p27->p11
0.1300 CiphertextFromp51 2079 1 0.0100 p51 p19 299 N p51->p19
0.1300 KemPubKeyp16 2081 1 0.0100 p16 p66 299 N p16->p66
0.1300 CiphertextFromp24 2094 1 0.0100 p24 p13 299 N p24->p13
0.1300 CiphertextFromp39 2115 1 0.0300 p39 p33 299 N p39->p33
0.1300 VerifyPubKeyp7 1312 1 0.0100 p7 p54 299 N p7->p54
0.1300 KemPubKeyp21 2086 1 0.0100 p21 p57 299 N p21->p57
0.1300 KemPubKeyp58 2086 1 0.0100 p58 p8 299 N p58->p8
0.1400 CiphertextFromp34 2109 1 0.0100 p34 p28 299 N p34->p28
0.1400 VerifyPubKeyp6 1312 1 0.0100 p6 p12 299 N p6->p12
0.1400 CiphertextFromp66 2091 1 0.0100 p66 p16 299 N p66->p16
0.1400 KemPubKeyp11 2094 1 0.0100 p11 p21 299 N p11->p21
0.1400 CiphertextFromp45 2094 1 0.0100 p45 p44 299 N p45->p44
0.1400 KemPubKeyp24 2079 1 0.0100 p24 p51 299 N p24->p51
0.1400 KemPubKeyp14 2095 1 0.0100 p14 p27 299 N p14->p27
0.1400 VerifyPubKeyp8 1312 1 0.0100 p8 p58 299 N p8->p58
0.1400 CiphertextFromp67 2106 1 0.0100 p67 p47 299 N p67->p47
0.1400 VerifyPubKeyp25 1312 1 0.0100 p25 p19 299 N p25->p19
0.1400 KemPubKeyp5 2101 1 0.0100 p5 p9 299 N p5->p9
0.1500 VerifyPubKeyp66 1312 1 0.0100 p66 p28 299 N p66->p28
0.1500 KemPubKeyp12 2101 1 0.0100 p12 p57 299 N p12->p57
0.1500 CiphertextFromp51 2055 1 0.0100 p51 p24 299 N p51->p24
0.1500 CiphertextFromp27 2075 1 0.0100 p27 p14 299 N p27->p14
0.1500 CiphertextFromp8 2088 1 0.0200 p8 p58 299 N p8->p58
0.1500 VerifyPubKeyp67 1312 1 0.0100 p67 p39 299 N p67->p39
0.1500 CiphertextFromp3 2089 1 0.0400 p3 p16 299 N p3->p16
0.1500 CiphertextFromp21 2109 1 0.0100 p21 p11 299 N p21->p11
0.1500 VerifyPubKeyp48 1312 1 0.0100 p48 p19 299 N p48->p19
0.1500 KemPubKeyp47 2085 1 0.0100 p47 p53 299 N p47->p53
0.1500 KemPubKeyp44 2104 1 0.0100 p44 p54 299 N p44->p54
0.1500 CiphertextFromp9 2101 1 0.0100 p9 p5 299 N p9->p5
0.1600 VerifyPubKeyp58 1312 1 0.0100 p58 p27 299 N p58->p27
0.1600 CiphertextFromp54 2081 1 0.0100 p54 p44 299 N p54->p44
0.1600 CiphertextFromp53 2111 1 0.0100 p53 p47 299 N p53->p47
0.1600 VerifyPubKeyp7 1312 1 0.0200 p7 p67 299 N p7->p67
0.1600 KemPubKeyp28 2130 1 0.0100 p28 p3 299 N p28->p3
0.1600 VerifyPubKeyp9 1312 1 0.0100 p9 p21 299 N p9->p21
0.1600 VerifyPubKeyp51 1312 1 0.0100 p51 p13 299 N p51->p13
0.1600 CiphertextFromp48 2105 1 0.0500 p48 p24 299 N p48->p24
0.1600 CiphertextFromp57 2078 1 0.0100 p57 p12 299 N p57->p12
0.1600 VerifyPubKeyp8 1312 1 0.0100 p8 p14 299 N p8->p14
0.1700 VerifyPubKeyp6 1312 1 0.0200 p6 p5 299 N p6->p5
0.1700 VerifyPubKeyp34 1312 1 0.0100 p34 p16 299 N p34->p16
0.1700 KemPubKeyp21 2086 1 0.0100 p21 p8 299 N p21->p8
0.1700 CiphertextFromp3 2096 1 0.0100 p3 p28 299 N p3->p28
0.1700 KemPubKeyp33 2107 1 0.0100 p33 p67 299 N p33->p67
0.1700 KemPubKeyp19 2116 1 0.0100 p19 p48 299 N p19->p48
0.1700 KemPubKeyp27 2107 1 0.0100 p27 p9 299 N p27->p9
0.1700 KemPubKeyp57 2090 1 0.0100 p57 p58 299 N p57->p58
0.1700 KemPubKeyp44 2104 1 0.0100 p44 p53 299 N p44->p53
0.1800 VerifyPubKeyp67 1312 1 0.0200 p67 p33 299 N p67->p33
0.1800 KemPubKeyp28 2130 1 0.0100 p28 p66 299 N p28->p66
0.1800 CiphertextFromp8 2113 1 0.0100 p8 p21 299 N p8->p21
0.1800 CiphertextFromp53 2113 1 0.0100 p53 p44 299 N p53->p44
0.1800 KemPubKeyp16 2081 1 0.0200 p16 p26 299 N p16->p26
0.1800 CiphertextFromp48 2121 1 0.0100 p48 p19 299 N p48->p19
0.1800 VerifyPubKeyp57 1312 1 0.0100 p57 p5 299 N p57->p5
0.1800 KemPubKeyp11 2094 1 0.0200 p11 p12 299 N p11->p12
0.1800 CiphertextFromp9 2120 1 0.0100 p9 p27 299 N p9->p27
0.1900 CiphertextFromp12 2092 1 0.0100 p12 p11 299 N p12->p11
0.1900 VerifyPubKeyp7 1312 1 0.0100 p7 p53 299 N p7->p53
0.1900 KemPubKeyp19 2116 1 0.0100 p19 p25 299 N p19->p25
0.1900 CiphertextFromp66 2083 1 0.0100 p66 p28 299 N p66->p28
0.1900 CiphertextFromp67 2104 1 0.0200 p67 p33 299 N p67->p33
0.1900 CiphertextFromp26 2090 1 0.0100 p26 p16 299 N p26->p16
0.1900 VerifyPubKeyp9 1312 1 0.0100 p9 p14 299 N p9->p14
0.1900 KemPubKeyp57 2090 1 0.0100 p57 p6 299 N p57->p6
0.2000 KemPubKeyp5 2101 1 0.0100 p5 p8 299 N p5->p8
0.2000 CiphertextFromp25 2096 1 0.0100 p25 p19 299 N p25->p19
0.2000 CiphertextFromp6 2103 1 0.0100 p6 p57 299 N p6->p57
0.2000 KemPubKeyp12 2101 1 0.0100 p12 p27 299 N p12->p27
0.2000 KemPubKeyp21 2086 1 0.0100 p21 p58 299 N p21->p58
0.2000 VerifyPubKeyp34 1312 1 0.0100 p34 p28 299 N p34->p28
0.2000 VerifyPubKeyp67 1312 1 0.0100 p67 p22 299 N p67->p22
0.2100 KemPubKeyp13 2100 1 0.0100 p13 p19 299 N p13->p19
0.2100 VerifyPubKeyp6 1312 1 0.0100 p6 p11 299 N p6->p11
0.2100 CiphertextFromp58 2090 1 0.0100 p58 p21 299 N p58->p21
0.2100 VerifyPubKeyp8 1312 1 0.0200 p8 p5 299 N p8->p5
0.2100 CiphertextFromp27 2070 1 0.0100 p27 p12 299 N p27->p12
0.2100 KemPubKeyp16 2081 1 0.0200 p16 p28 299 N p16->p28
0.2200 CiphertextFromp8 2114 1 0.0200 p8 p5 299 N p8->p5
0.2200 CiphertextFromp19 2065 1 0.0100 p19 p13 299 N p19->p13
0.2200 CiphertextFromp28 2098 1 0.0100 p28 p16 299 N p28->p16
0.2200 VerifyPubKeyp57 1312 1 0.0200 p57 p27 299 N p57->p27
0.2200 KemPubKeyp58 2086 1 0.0100 p58 p9 299 N p58->p9
0.2300 KemPubKeyp11 2094 1 0.0200 p11 p8 299 N p11->p8
0.2300 KemPubKeyp19 2116 1 0.0100 p19 p24 299 N p19->p24
0.2300 KemPubKeyp12 2101 1 0.0200 p12 p21 299 N p12->p21
0.2300 CiphertextFromp9 2096 1 0.0100 p9 p58 299 N p9->p58
0.2300 KemPubKeyp5 2101 1 0.0100 p5 p6 299 N p5->p6
0.2400 CiphertextFromp24 2076 1 0.0100 p24 p19 299 N p24->p19
0.2400 CiphertextFromp6 2101 1 0.0100 p6 p5 299 N p6->p5
0.2400 CiphertextFromp8 2084 1 0.0100 p8 p11 299 N p8->p11
0.2400 CiphertextFromp21 2099 1 0.0100 p21 p12 299 N p21->p12
0.2500 KemPubKeyp21 2086 1 0.0100 p21 p9 299 N p21->p9
0.2500 KemPubKeyp19 2116 1 0.0100 p19 p42 299 N p19->p42
0.2500 VerifyPubKeyp8 1312 1 0.0100 p8 p27 299 N p8->p27
0.2500 KemPubKeyp58 2086 1 0.0100 p58 p6 299 N p58->p6
0.2600 CiphertextFromp6 2104 1 0.0100 p6 p58 299 N p6->p58
0.2600 CiphertextFromp42 2094 1 0.0100 p42 p19 299 N p42->p19
0.2600 CiphertextFromp9 2119 1 0.0100 p9 p21 299 N p9->p21
0.2600 KemPubKeyp27 2107 1 0.0100 p27 p8 299 N p27->p8
0.2600 VerifyPubKeyp5 1312 1 0.0100 p5 p12 299 N p5->p12
0.2700 KemPubKeyp11 2094 1 0.0200 p11 p6 299 N p11->p6
0.2700 KemPubKeyp21 2086 1 0.0100 p21 p5 299 N p21->p5
0.2700 CiphertextFromp8 2089 1 0.0100 p8 p27 299 N p8->p27
0.2800 VerifyPubKeyp58 1312 1 0.0100 p58 p12 299 N p58->p12
0.2800 CiphertextFromp6 2090 1 0.0100 p6 p11 299 N p6->p11
0.2800 CiphertextFromp5 2101 1 0.0100 p5 p21 299 N p5->p21
0.2800 VerifyPubKeyp9 1312 1 0.0100 p9 p8 299 N p9->p8
0.2900 KemPubKeyp21 2086 1 0.0100 p21 p27 299 N p21->p27
0.2900 KemPubKeyp12 2101 1 0.0200 p12 p14 299 N p12->p14
0.2900 VerifyPubKeyp5 1312 1 0.0100 p5 p11 299 N p5->p11
0.3000 CiphertextFromp27 2095 1 0.0100 p27 p21 299 N p27->p21
0.3000 KemPubKeyp11 2094 1 0.0100 p11 p5 299 N p11->p5
0.3000 VerifyPubKeyp8 1312 1 0.0200 p8 p12 299 N p8->p12
0.3100 CiphertextFromp5 2113 1 0.0100 p5 p11 299 N p5->p11
0.3100 VerifyPubKeyp57 1312 1 0.0100 p57 p12 299 N p57->p12
0.3200 KemPubKeyp21 2086 1 0.0200 p21 p6 299 N p21->p6
0.3200 VerifyPubKeyp58 1312 1 0.0200 p58 p11 299 N p58->p11
