# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0300 CiphertextFromp98 2000 1 0.0100 p98 p78 299 N p98->p78
0.0300 KemPubKeyp34 2107 1 0.0100 p34 p64 299 N p34->p64
0.0300 KemPubKeyp41 2121 1 0.0100 p41 p59 299 N p41->p59
0.0300 CiphertextFromp72 2000 1 0.0100 p72 p63 299 N p72->p63
0.0300 KemPubKeyp117 2089 1 0.0100 p117 p30 299 N p117->p30
0.0300 KemPubKeyp51 2096 1 0.0200 p51 p54 299 N p51->p54
0.0300 VerifyPubKeyp115 1312 1 0.0100 p115 p103 299 N p115->p103
0.0300 VerifyPubKeyp97 1312 1 0.0100 p97 p125 299 N p97->p125
0.0300 VerifyPubKeyp84 1312 1 0.0100 p84 p104 299 N p84->p104
0.0300 KemPubKeyp101 2116 1 0.0200 p101 p45 299 N p101->p45
0.0400 KemPubKeyp5 2091 1 0.0100 p5 p9 299 N p5->p9
0.0400 KemPubKeyp119 2111 1 0.0100 p119 p25 299 N p119->p25
0.0400 VerifyPubKeyp126 1312 1 0.0100 p126 p120 299 N p126->p120
0.0400 KemPubKeyp115 2104 1 0.0100 p115 p118 299 N p115->p118
0.0400 VerifyPubKeyp26 1312 1 0.0200 p26 p145 299 N p26->p145
0.0400 VerifyPubKeyp28 1312 1 0.0100 p28 p105 299 N p28->p105
0.0400 CiphertextFromp133 2000 1 0.0100 p133 p132 299 N p133->p132
0.0400 KemPubKeyp56 2088 1 0.0200 p56 p57 299 N p56->p57
0.0400 KemPubKeyp49 2082 1 0.0100 p49 p86 299 N p49->p86
0.0400 CiphertextFromp59 2000 1 0.0100 p59 p41 299 N p59->p41
0.0400 VerifyPubKeyp67 1312 1 0.0100 p67 p23 299 N p67->p23
0.0400 VerifyPubKeyp37 1312 1 0.0200 p37 p36 299 N p37->p36
0.0400 KemPubKeyp27 2108 1 0.0100 p27 p93 299 N p27->p93
0.0400 CiphertextFromp81 2000 1 0.0100 p81 p62 299 N p81->p62
0.0400 KemPubKeyp136 2076 1 0.0100 p136 p15 299 N p136->p15
0.0400 CiphertextFromp30 2000 1 0.0100 p30 p117 299 N p30->p117
0.0400 KemPubKeyp122 2105 1 0.0100 p122 p61 299 N p122->p61
0.0400 VerifyPubKeyp72 1312 1 0.0100 p72 p147 299 N p72->p147
0.0400 CiphertextFromp66 2000 1 0.0100 p66 p52 299 N p66->p52
0.0400 VerifyPubKeyp88 1312 1 0.0100 p88 p109 299 N p88->p109
0.0400 KemPubKeyp55 2081 1 0.0100 p55 p69 299 N p55->p69
0.0400 KemPubKeyp19 2091 1 0.0100 p19 p58 299 N p19->p58
0.0400 VerifyPubKeyp106 1312 1 0.0200 p106 p1 299 N p106->p1
0.0400 KemPubKeyp44 2106 1 0.0100 p44 p80 299 N p44->p80
0.0400 KemPubKeyp116 2099 1 0.0100 p116 p125 299 N p116->p125
0.0400 CiphertextFromp47 2000 1 0.0100 p47 p39 299 N p47->p39
0.0400 VerifyPubKeyp77 1312 1 0.0100 p77 p134 299 N p77->p134
0.0400 CiphertextFromp123 2000 1 0.0100 p123 p113 299 N p123->p113
0.0400 VerifyPubKeyp46 1312 1 0.0100 p46 p10 299 N p46->p10
0.0400 VerifyPubKeyp17 1312 1 0.0100 p17 p112 299 N p17->p112
0.0400 VerifyPubKeyp7 1312 1 0.0200 p7 p110 299 N p7->p110
0.0400 VerifyPubKeyp142 1312 1 0.0100 p142 p108 299 N p142->p108
0.0400 KemPubKeyp65 2090 1 0.0200 p65 p73 299 N p65->p73
0.0400 VerifyPubKeyp29 1312 1 0.0100 p29 p102 299 N p29->p102
0.0400 CiphertextFromp64 2000 1 0.0100 p64 p34 299 N p64->p34
0.0400 KemPubKeyp140 2113 1 0.0100 p140 p92 299 N p140->p92
0.0400 CiphertextFromp96 2000 1 0.0100 p96 p43 299 N p96->p43
0.0400 VerifyPubKeyp16 1312 1 0.0100 p16 p114 299 N p16->p114
0.0400 CiphertextFromp31 2000 1 0.0200 p31 p0 299 N p31->p0
0.0400 CiphertextFromp87 2000 1 0.0100 p87 p48 299 N p87->p48
0.0400 VerifyPubKeyp99 1312 1 0.0100 p99 p127 299 N p99->p127
0.0400 CiphertextFromp50 2000 1 0.0100 p50 p12 299 N p50->p12
0.0400 VerifyPubKeyp76 1312 1 0.0100 p76 p21 299 N p76->p21
0.0400 VerifyPubKeyp130 1312 1 0.0100 p130 p107 299 N p130->p107
0.0400 VerifyPubKeyp79 1312 1 0.0100 p79 p144 299 N p79->p144
0.0400 KemPubKeyp131 2084 1 0.0200 p131 p135 299 N p131->p135
0.0400 VerifyPubKeyp91 1312 1 0.0100 p91 p141 299 N p91->p141
0.0400 KemPubKeyp3 2103 1 0.0200 p3 p97 299 N p3->p97
0.0400 CiphertextFromp146 2000 1 0.0200 p146 p138 299 N p146->p138
0.0400 KemPubKeyp74 2103 1 0.0100 p74 p95 299 N p74->p95
0.0400 VerifyPubKeyp45 1312 1 0.0100 p45 p101 299 N p45->p101
0.0400 CiphertextFromp54 2000 1 0.0100 p54 p51 299 N p54->p51
0.0400 CiphertextFromp60 2000 1 0.0100 p60 p40 299 N p60->p40
0.0400 KemPubKeyp137 2108 1 0.0100 p137 p149 299 N p137->p149
0.0400 KemPubKeyp32 2104 1 0.0200 p32 p75 299 N p32->p75
0.0500 KemPubKeyp134 2082 1 0.0200 p134 p77 299 N p134->p77
0.0500 KemPubKeyp35 2095 1 0.0200 p35 p99 299 N p35->p99
0.0500 CiphertextFromp93 2000 1 0.0100 p93 p27 299 N p93->p27
0.0500 VerifyPubKeyp65 1312 1 0.0100 p65 p112 299 N p65->p112
0.0500 CiphertextFromp7 2000 1 0.0200 p7 p110 299 N p7->p110
0.0500 VerifyPubKeyp54 1312 1 0.0100 p54 p33 299 N p54->p33
0.0500 VerifyPubKeyp30 1312 1 0.0100 p30 p11 299 N p30->p11
0.0500 KemPubKeyp100 2121 1 0.0100 p100 p107 299 N p100->p107
0.0500 VerifyPubKeyp44 1312 1 0.0100 p44 p2 299 N p44->p2
0.0500 KemPubKeyp41 2121 1 0.0100 p41 p61 299 N p41->p61
0.0500 KemPubKeyp72 2101 1 0.0100 p72 p91 299 N p72->p91
0.0500 VerifyPubKeyp140 1312 1 0.0100 p140 p108 299 N p140->p108
0.0500 KemPubKeyp14 2099 1 0.0200 p14 p28 299 N p14->p28
0.0500 KemPubKeyp39 2113 1 0.0100 p39 p63 299 N p39->p63
0.0500 KemPubKeyp34 2107 1 0.0100 p34 p90 299 N p34->p90
0.0500 KemPubKeyp121 2075 1 0.0200 p121 p53 299 N p121->p53
0.0500 VerifyPubKeyp20 1312 1 0.0200 p20 p122 299 N p20->p122
0.0500 VerifyPubKeyp49 1312 1 0.0100 p49 p145 299 N p49->p145
0.0500 VerifyPubKeyp75 1312 1 0.0100 p75 p32 299 N p75->p32
0.0500 CiphertextFromp45 2000 1 0.0200 p45 p101 299 N p45->p101
0.0500 CiphertextFromp69 2000 1 0.0100 p69 p55 299 N p69->p55
0.0500 KemPubKeyp142 2095 1 0.0100 p142 p71 299 N p142->p71
0.0500 CiphertextFromp15 2000 1 0.0100 p15 p136 299 N p15->p136
0.0500 CiphertextFromp118 2000 1 0.0100 p118 p115 299 N p118->p115
0.0500 VerifyPubKeyp137 1312 1 0.0100 p137 p102 299 N p137->p102
0.0500 CiphertextFromp135 2000 1 0.0100 p135 p131 299 N p135->p131
0.0500 KemPubKeyp64 2104 1 0.0100 p64 p82 299 N p64->p82
0.0500 KemPubKeyp31 2105 1 0.0100 p31 p92 299 N p31->p92
0.0500 KemPubKeyp66 2119 1 0.0100 p66 p83 299 N p66->p83
0.0500 CiphertextFromp125 2000 1 0.0100 p125 p116 299 N p125->p116
0.0500 CiphertextFromp97 2000 1 0.0100 p97 p3 299 N p97->p3
0.0500 KemPubKeyp126 2088 1 0.0100 p126 p143 299 N p126->p143
0.0500 KemPubKeyp42 2094 1 0.0100 p42 p86 299 N p42->p86
0.0500 VerifyPubKeyp43 1312 1 0.0100 p43 p37 299 N p43->p37
0.0500 VerifyPubKeyp5 1312 1 0.0100 p5 p148 299 N p5->p148
0.0500 KemPubKeyp6 2103 1 0.0100 p6 p80 299 N p6->p80
0.0500 VerifyPubKeyp56 1312 1 0.0100 p56 p111 299 N p56->p111
0.0500 VerifyPubKeyp48 1312 1 0.0100 p48 p22 299 N p48->p22
0.0500 VerifyPubKeyp47 1312 1 0.0100 p47 p147 299 N p47->p147
0.0500 KemPubKeyp85 2089 1 0.0200 p85 p96 299 N p85->p96
0.0500 VerifyPubKeyp13 1312 1 0.0100 p13 p127 299 N p13->p127
0.0500 CiphertextFromp94 2000 1 0.0200 p94 p76 299 N p94->p76
0.0500 CiphertextFromp74 2000 1 0.0200 p74 p29 299 N p74->p29
0.0500 KemPubKeyp59 2119 1 0.0100 p59 p70 299 N p59->p70
0.0500 VerifyPubKeyp119 1312 1 0.0100 p119 p103 299 N p119->p103
0.0500 CiphertextFromp58 2000 1 0.0100 p58 p19 299 N p58->p19
0.0500 KemPubKeyp146 2116 1 0.0100 p146 p73 299 N p146->p73
0.0500 KemPubKeyp17 2082 1 0.0100 p17 p87 299 N p17->p87
0.0500 VerifyPubKeyp98 1312 1 0.0100 p98 p123 299 N p98->p123
0.0600 VerifyPubKeyp52 1312 1 0.0100 p52 p115 299 N p52->p115
0.0600 VerifyPubKeyp66 1312 1 0.0100 p66 p24 299 N p66->p24
0.0600 CiphertextFromp61 2000 1 0.0100 p61 p41 299 N p61->p41
0.0600 CiphertextFromp70 2000 1 0.0100 p70 p59 299 N p70->p59
0.0600 CiphertextFromp63 2000 1 0.0100 p63 p39 299 N p63->p39
0.0600 KemPubKeyp130 2114 1 0.0200 p130 p64 299 N p130->p64
0.0600 KemPubKeyp145 2117 1 0.0100 p145 p38 299 N p145->p38
0.0600 CiphertextFromp25 2000 1 0.0200 p25 p119 299 N p25->p119
0.0600 CiphertextFromp90 2000 1 0.0100 p90 p34 299 N p90->p34
0.0600 KemPubKeyp22 2079 1 0.0100 p22 p48 299 N p22->p48
0.0600 KemPubKeyp74 2103 1 0.0100 p74 p96 299 N p74->p96
0.0600 VerifyPubKeyp45 1312 1 0.0100 p45 p149 299 N p45->p149
0.0600 VerifyPubKeyp72 1312 1 0.0100 p72 p141 299 N p72->p141
0.0600 KemPubKeyp101 2116 1 0.0100 p101 p88 299 N p101->p88
0.0600 VerifyPubKeyp143 1312 1 0.0100 p143 p126 299 N p143->p126
0.0600 KemPubKeyp27 2108 1 0.0100 p27 p8 299 N p27->p8
0.0600 KemPubKeyp47 2101 1 0.0100 p47 p54 299 N p47->p54
0.0600 VerifyPubKeyp114 1312 1 0.0100 p114 p112 299 N p114->p112
0.0600 VerifyPubKeyp55 1312 1 0.0100 p55 p46 299 N p55->p46
0.0600 CiphertextFromp28 2000 1 0.0100 p28 p14 299 N p28->p14
0.0600 CiphertextFromp99 2000 1 0.0100 p99 p35 299 N p99->p35
0.0600 KemPubKeyp127 2098 1 0.0100 p127 p13 299 N p127->p13
0.0600 VerifyPubKeyp69 1312 1 0.0100 p69 p10 299 N p69->p10
0.0600 CiphertextFromp107 2000 1 0.0100 p107 p100 299 N p107->p100
0.0600 CiphertextFromp75 2000 1 0.0200 p75 p32 299 N p75->p32
0.0600 KemPubKeyp33 2094 1 0.0200 p33 p51 299 N p33->p51
0.0600 VerifyPubKeyp97 1312 1 0.0100 p97 p7 299 N p97->p7
0.0600 CiphertextFromp92 2000 1 0.0100 p92 p31 299 N p92->p31
0.0600 CiphertextFromp57 2000 1 0.0200 p57 p56 299 N p57->p56
0.0600 KemPubKeyp11 2090 1 0.0200 p11 p30 299 N p11->p30
0.0600 CiphertextFromp86 2000 1 0.0100 p86 p42 299 N p86->p42
0.0600 CiphertextFromp77 2000 1 0.0100 p77 p134 299 N p77->p134
0.0600 KemPubKeyp44 2106 1 0.0100 p44 p95 299 N p44->p95
0.0600 CiphertextFromp71 2000 1 0.0100 p71 p142 299 N p71->p142
0.0600 CiphertextFromp9 2000 1 0.0200 p9 p5 299 N p9->p5
0.0600 VerifyPubKeyp138 1312 1 0.0200 p138 p121 299 N p138->p121
0.0600 CiphertextFromp73 2000 1 0.0100 p73 p146 299 N p73->p146
0.0600 KemPubKeyp20 2086 1 0.0100 p20 p60 299 N p20->p60
0.0600 KemPubKeyp102 2123 1 0.0200 p102 p137 299 N p102->p137
0.0600 VerifyPubKeyp93 1312 1 0.0100 p93 p105 299 N p93->p105
0.0600 VerifyPubKeyp26 1312 1 0.0100 p26 p104 299 N p26->p104
0.0600 VerifyPubKeyp129 1312 1 0.0200 p129 p125 299 N p129->p125
0.0600 KemPubKeyp43 2085 1 0.0100 p43 p85 299 N p43->p85
0.0600 VerifyPubKeyp91 1312 1 0.0100 p91 p113 299 N p91->p113
0.0600 CiphertextFromp87 2000 1 0.0100 p87 p17 299 N p87->p17
0.0600 VerifyPubKeyp40 1312 1 0.0100 p40 p122 299 N p40->p122
0.0600 VerifyPubKeyp37 1312 1 0.0100 p37 p2 299 N p37->p2
0.0600 KemPubKeyp136 2076 1 0.0100 p136 p53 299 N p136->p53
0.0600 VerifyPubKeyp6 1312 1 0.0100 p6 p148 299 N p6->p148
0.0600 VerifyPubKeyp15 1312 1 0.0100 p15 p106 299 N p15->p106
0.0700 CiphertextFromp143 2000 1 0.0200 p143 p126 299 N p143->p126
0.0700 CiphertextFromp56 2000 1 0.0500 p56 p14 299 N p56->p14
0.0700 KemPubKeyp41 2121 1 0.0100 p41 p70 299 N p41->p70
0.0700 KemPubKeyp75 2094 1 0.0100 p75 p94 299 N p75->p94
0.0700 KemPubKeyp100 2121 1 0.0100 p100 p24 299 N p100->p24
0.0700 KemPubKeyp46 2117 1 0.0100 p46 p55 299 N p46->p55
0.0700 VerifyPubKeyp9 1312 1 0.0100 p9 p144 299 N p9->p144
0.0700 VerifyPubKeyp65 1312 1 0.0100 p65 p114 299 N p65->p114
0.0700 KemPubKeyp34 2107 1 0.0100 p34 p4 299 N p34->p4
0.0700 VerifyPubKeyp109 1312 1 0.0200 p109 p102 299 N p109->p102
0.0700 VerifyPubKeyp44 1312 1 0.0100 p44 p36 299 N p44->p36
0.0700 KemPubKeyp10 2101 1 0.0200 p10 p69 299 N p10->p69
0.0700 VerifyPubKeyp145 1312 1 0.0100 p145 p108 299 N p145->p108
0.0700 KemPubKeyp68 2096 1 0.0200 p68 p86 299 N p68->p86
0.0700 VerifyPubKeyp58 1312 1 0.0100 p58 p54 299 N p58->p54
0.0700 KemPubKeyp84 2082 1 0.0100 p84 p92 299 N p84->p92
0.0700 CiphertextFromp13 2000 1 0.0100 p13 p127 299 N p13->p127
0.0700 KemPubKeyp142 2095 1 0.0100 p142 p42 299 N p142->p42
0.0700 VerifyPubKeyp29 1312 1 0.0200 p29 p22 299 N p29->p22
0.0700 KemPubKeyp82 2097 1 0.0200 p82 p90 299 N p82->p90
0.0700 KemPubKeyp3 2103 1 0.0200 p3 p83 299 N p3->p83
0.0700 KemPubKeyp93 2089 1 0.0100 p93 p95 299 N p93->p95
0.0700 VerifyPubKeyp96 1312 1 0.0200 p96 p74 299 N p96->p74
0.0700 VerifyPubKeyp77 1312 1 0.0100 p77 p16 299 N p77->p16
0.0700 KemPubKeyp40 2110 1 0.0100 p40 p59 299 N p40->p59
0.0700 VerifyPubKeyp47 1312 1 0.0100 p47 p39 299 N p47->p39
0.0700 KemPubKeyp149 2100 1 0.0200 p149 p45 299 N p149->p45
0.0700 VerifyPubKeyp118 1312 1 0.0100 p118 p103 299 N p118->p103
0.0700 VerifyPubKeyp88 1312 1 0.0100 p88 p101 299 N p88->p101
0.0700 CiphertextFromp91 2000 1 0.0200 p91 p72 299 N p91->p72
0.0700 VerifyPubKeyp73 1312 1 0.0100 p73 p112 299 N p73->p112
0.0700 VerifyPubKeyp31 1312 1 0.0100 p31 p26 299 N p31->p26
0.0700 VerifyPubKeyp28 1312 1 0.0100 p28 p111 299 N p28->p111
0.0700 KemPubKeyp119 2111 1 0.0100 p119 p123 299 N p119->p123
0.0700 CiphertextFromp8 2000 1 0.0100 p8 p27 299 N p8->p27
0.0700 CiphertextFromp64 2000 1 0.0100 p64 p130 299 N p64->p130
0.0700 KemPubKeyp115 2104 1 0.0200 p115 p66 299 N p115->p66
0.0700 CiphertextFromp51 2000 1 0.0100 p51 p33 299 N p51->p33
0.0700 KemPubKeyp6 2103 1 0.0100 p6 p79 299 N p6->p79
0.0700 VerifyPubKeyp25 1312 1 0.0100 p25 p107 299 N p25->p107
0.0700 CiphertextFromp53 2000 1 0.0100 p53 p136 299 N p53->p136
0.0700 CiphertextFromp30 2000 1 0.0100 p30 p11 299 N p30->p11
0.0700 CiphertextFromp60 2000 1 0.0100 p60 p20 299 N p60->p20
0.0700 VerifyPubKeyp63 1312 1 0.0100 p63 p147 299 N p63->p147
0.0700 KemPubKeyp49 2082 1 0.0200 p49 p71 299 N p49->p71
0.0700 KemPubKeyp110 2103 1 0.0200 p110 p97 299 N p110->p97
0.0700 VerifyPubKeyp99 1312 1 0.0100 p99 p35 299 N p99->p35
0.0700 CiphertextFromp85 2000 1 0.0100 p85 p43 299 N p85->p43
0.0800 VerifyPubKeyp91 1312 1 0.0100 p91 p72 299 N p91->p72
0.0800 VerifyPubKeyp79 1312 1 0.0100 p79 p105 299 N p79->p105
0.0800 KemPubKeyp128 2093 1 0.0100 p128 p64 299 N p128->p64
0.0800 CiphertextFromp55 2000 1 0.0100 p55 p46 299 N p55->p46
0.0800 KemPubKeyp146 2116 1 0.0200 p146 p65 299 N p146->p65
0.0800 VerifyPubKeyp30 1312 1 0.0100 p30 p117 299 N p30->p117
0.0800 KemPubKeyp102 2123 1 0.0100 p102 p109 299 N p102->p109
0.0800 KemPubKeyp1 2120 1 0.0100 p1 p125 299 N p1->p125
0.0800 VerifyPubKeyp139 1312 1 0.0100 p139 p107 299 N p139->p107
0.0800 VerifyPubKeyp148 1312 1 0.0100 p148 p144 299 N p148->p144
0.0800 VerifyPubKeyp49 1312 1 0.0100 p49 p38 299 N p49->p38
0.0800 KemPubKeyp124 2107 1 0.0100 p124 p28 299 N p124->p28
0.0800 VerifyPubKeyp94 1312 1 0.0200 p94 p75 299 N p94->p75
0.0800 KemPubKeyp36 2099 1 0.0100 p36 p44 299 N p36->p44
0.0800 CiphertextFromp123 2000 1 0.0100 p123 p119 299 N p123->p119
0.0800 CiphertextFromp69 2000 1 0.0100 p69 p10 299 N p69->p10
0.0800 VerifyPubKeyp129 1312 1 0.0100 p129 p100 299 N p129->p100
0.0800 KemPubKeyp140 2113 1 0.0200 p140 p145 299 N p140->p145
0.0800 CiphertextFromp88 2000 1 0.0200 p88 p101 299 N p88->p101
0.0800 KemPubKeyp138 2092 1 0.0200 p138 p73 299 N p138->p73
0.0800 VerifyPubKeyp85 1312 1 0.0100 p85 p63 299 N p85->p63
