# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0200 KemPubKeyp40 2089 1 0.0100 p40 p72 299 N p40->p72
0.0200 VerifyPubKeyp75 1312 1 0.0100 p75 p61 299 N p75->p61
0.0200 VerifyPubKeyp8 1312 1 0.0100 p8 p57 299 N p8->p57
0.0200 KemPubKeyp14 2102 1 0.0100 p14 p58 299 N p14->p58
0.0300 KemPubKeyp15 2085 1 0.0100 p15 p9 299 N p15->p9
0.0300 CiphertextFromp50 2107 1 0.0100 p50 p21 299 N p50->p21
0.0300 VerifyPubKeyp43 1312 1 0.0200 p43 p29 299 N p43->p29
0.0300 CiphertextFromp54 2109 1 0.0100 p54 p3 299 N p54->p3
0.0300 KemPubKeyp19 2087 1 0.0100 p19 p52 299 N p19->p52
0.0300 CiphertextFromp39 2095 1 0.0100 p39 p16 299 N p39->p16
0.0300 KemPubKeyp59 2092 1 0.0100 p59 p62 299 N p59->p62
0.0300 VerifyPubKeyp40 1312 1 0.0100 p40 p20 299 N p40->p20
0.0300 VerifyPubKeyp13 1312 1 0.0100 p13 p11 299 N p13->p11
0.0300 KemPubKeyp42 2095 1 0.0100 p42 p77 299 N p42->p77
0.0300 VerifyPubKeyp14 1312 1 0.0100 p14 p12 299 N p14->p12
0.0300 VerifyPubKeyp64 1312 1 0.0100 p64 p49 299 N p64->p49
0.0300 KemPubKeyp17 2106 1 0.0100 p17 p66 299 N p17->p66
0.0300 CiphertextFromp78 2119 1 0.0100 p78 p18 299 N p78->p18
0.0300 VerifyPubKeyp68 1312 1 0.0100 p68 p38 299 N p68->p38
0.0300 KemPubKeyp45 2120 1 0.0200 p45 p47 299 N p45->p47
0.0300 CiphertextFromp63 2104 1 0.0100 p63 p48 299 N p63->p48
0.0300 CiphertextFromp74 2072 1 0.0100 p74 p5 299 N p74->p5
0.0300 KemPubKeyp57 2101 1 0.0100 p57 p8 299 N p57->p8
0.0300 CiphertextFromp79 2092 1 0.0100 p79 p6 299 N p79->p6
0.0300 CiphertextFromp65 2099 1 0.0100 p65 p34 299 N p65->p34
0.0300 KemPubKeyp67 2086 1 0.0200 p67 p7 299 N p67->p7
0.0300 VerifyPubKeyp31 1312 1 0.0100 p31 p0 299 N p31->p0
0.0400 KemPubKeyp12 2096 1 0.0100 p12 p58 299 N p12->p58
0.0400 CiphertextFromp8 2106 1 0.0100 p8 p57 299 N p8->p57
0.0400 CiphertextFromp47 2086 1 0.0100 p47 p45 299 N p47->p45
0.0400 KemPubKeyp65 2098 1 0.0100 p65 p78 299 N p65->p78
0.0400 CiphertextFromp64 2081 1 0.0200 p64 p49 299 N p64->p49
0.0400 CiphertextFromp43 2101 1 0.0200 p43 p29 299 N p43->p29
0.0400 VerifyPubKeyp3 1312 1 0.0100 p3 p18 299 N p3->p18
0.0400 VerifyPubKeyp59 1312 1 0.0100 p59 p41 299 N p59->p41
0.0400 KemPubKeyp63 2086 1 0.0100 p63 p77 299 N p63->p77
0.0400 KemPubKeyp13 2090 1 0.0100 p13 p75 299 N p13->p75
0.0400 CiphertextFromp31 2091 1 0.0200 p31 p0 299 N p31->p0
0.0400 VerifyPubKeyp39 1312 1 0.0100 p39 p16 299 N p39->p16
0.0400 VerifyPubKeyp67 1312 1 0.0100 p67 p2 299 N p67->p2
0.0400 CiphertextFromp9 2100 1 0.0100 p9 p15 299 N p9->p15
0.0400 VerifyPubKeyp42 1312 1 0.0100 p42 p25 299 N p42->p25
0.0400 KemPubKeyp40 2089 1 0.0100 p40 p62 299 N p40->p62
0.0400 KemPubKeyp68 2116 1 0.0100 p68 p71 299 N p68->p71
0.0400 CiphertextFromp52 2092 1 0.0100 p52 p19 299 N p52->p19
0.0400 KemPubKeyp27 2102 1 0.0200 p27 p50 299 N p27->p50
0.0400 CiphertextFromp66 2092 1 0.0100 p66 p17 299 N p66->p17
0.0400 VerifyPubKeyp53 1312 1 0.0100 p53 p48 299 N p53->p48
0.0400 KemPubKeyp14 2102 1 0.0100 p14 p37 299 N p14->p37
0.0400 KemPubKeyp51 2084 1 0.0100 p51 p61 299 N p51->p61
0.0400 KemPubKeyp35 2096 1 0.0100 p35 p4 299 N p35->p4
0.0400 VerifyPubKeyp32 1312 1 0.0100 p32 p11 299 N p32->p11
0.0400 KemPubKeyp30 2104 1 0.0200 p30 p72 299 N p30->p72
0.0400 VerifyPubKeyp70 1312 1 0.0100 p70 p20 299 N p70->p20
0.0400 VerifyPubKeyp54 1312 1 0.0100 p54 p38 299 N p54->p38
0.0500 CiphertextFromp72 2088 1 0.0100 p72 p30 299 N p72->p30
0.0500 VerifyPubKeyp4 1312 1 0.0100 p4 p35 299 N p4->p35
0.0500 KemPubKeyp25 2093 1 0.0200 p25 p42 299 N p25->p42
0.0500 CiphertextFromp75 2083 1 0.0100 p75 p13 299 N p75->p13
0.0500 CiphertextFromp77 2096 1 0.0100 p77 p63 299 N p77->p63
0.0500 VerifyPubKeyp5 1312 1 0.0200 p5 p44 299 N p5->p44
0.0500 KemPubKeyp48 2098 1 0.0100 p48 p53 299 N p48->p53
0.0500 KemPubKeyp3 2104 1 0.0100 p3 p49 299 N p3->p49
0.0500 VerifyPubKeyp52 1312 1 0.0100 p52 p1 299 N p52->p1
0.0500 KemPubKeyp43 2087 1 0.0100 p43 p45 299 N p43->p45
0.0500 KemPubKeyp54 2101 1 0.0100 p54 p64 299 N p54->p64
0.0500 VerifyPubKeyp66 1312 1 0.0100 p66 p17 299 N p66->p17
0.0500 VerifyPubKeyp6 1312 1 0.0100 p6 p51 299 N p6->p51
0.0500 VerifyPubKeyp8 1312 1 0.0100 p8 p14 299 N p8->p14
0.0500 KemPubKeyp21 2111 1 0.0100 p21 p27 299 N p21->p27
0.0500 VerifyPubKeyp34 1312 1 0.0200 p34 p18 299 N p34->p18
0.0500 KemPubKeyp32 2080 1 0.0100 p32 p79 299 N p32->p79
0.0500 CiphertextFromp58 2105 1 0.0100 p58 p12 299 N p58->p12
0.0500 KemPubKeyp41 2100 1 0.0200 p41 p59 299 N p41->p59
0.0500 VerifyPubKeyp9 1312 1 0.0100 p9 p15 299 N p9->p15
0.0500 CiphertextFromp7 2091 1 0.0200 p7 p67 299 N p7->p67
0.0500 CiphertextFromp62 2114 1 0.0100 p62 p40 299 N p62->p40
0.0500 CiphertextFromp78 2099 1 0.0100 p78 p65 299 N p78->p65
0.0500 CiphertextFromp71 2099 1 0.0100 p71 p68 299 N p71->p68
0.0600 KemPubKeyp5 2116 1 0.0100 p5 p66 299 N p5->p66
0.0600 VerifyPubKeyp58 1312 1 0.0100 p58 p37 299 N p58->p37
0.0600 CiphertextFromp49 2095 1 0.0100 p49 p3 299 N p49->p3
0.0600 CiphertextFromp79 2087 1 0.0100 p79 p32 299 N p79->p32
0.0600 CiphertextFromp59 2103 1 0.0100 p59 p41 299 N p59->p41
0.0600 KemPubKeyp14 2102 1 0.0100 p14 p8 299 N p14->p8
0.0600 CiphertextFromp27 2097 1 0.0100 p27 p21 299 N p27->p21
0.0600 KemPubKeyp50 2107 1 0.0100 p50 p9 299 N p50->p9
0.0600 CiphertextFromp64 2081 1 0.0100 p64 p54 299 N p64->p54
0.0600 VerifyPubKeyp72 1312 1 0.0100 p72 p20 299 N p72->p20
0.0600 CiphertextFromp53 2101 1 0.0100 p53 p48 299 N p53->p48
0.0600 KemPubKeyp2 2120 1 0.0100 p2 p67 299 N p2->p67
0.0600 CiphertextFromp4 2098 1 0.0200 p4 p35 299 N p4->p35
0.0600 KemPubKeyp34 2081 1 0.0100 p34 p38 299 N p34->p38
0.0600 KemPubKeyp1 2096 1 0.0200 p1 p52 299 N p1->p52
0.0600 KemPubKeyp13 2090 1 0.0100 p13 p61 299 N p13->p61
0.0600 VerifyPubKeyp74 1312 1 0.0100 p74 p17 299 N p74->p17
0.0600 KemPubKeyp6 2093 1 0.0100 p6 p75 299 N p6->p75
0.0600 CiphertextFromp42 2096 1 0.0100 p42 p25 299 N p42->p25
0.0600 VerifyPubKeyp15 1312 1 0.0100 p15 p12 299 N p15->p12
0.0600 VerifyPubKeyp47 1312 1 0.0100 p47 p43 299 N p47->p43
0.0700 VerifyPubKeyp34 1312 1 0.0100 p34 p3 299 N p34->p3
0.0700 VerifyPubKeyp21 1312 1 0.0100 p21 p15 299 N p21->p15
0.0700 KemPubKeyp11 2095 1 0.0100 p11 p79 299 N p11->p79
0.0700 KemPubKeyp43 2087 1 0.0100 p43 p47 299 N p43->p47
0.0700 CiphertextFromp50 2113 1 0.0300 p50 p27 299 N p50->p27
0.0700 KemPubKeyp49 2109 1 0.0100 p49 p78 299 N p49->p78
0.0700 KemPubKeyp37 2081 1 0.0200 p37 p58 299 N p37->p58
0.0700 KemPubKeyp70 2102 1 0.0200 p70 p72 299 N p70->p72
0.0700 KemPubKeyp17 2106 1 0.0200 p17 p74 299 N p17->p74
0.0700 VerifyPubKeyp51 1312 1 0.0100 p51 p13 299 N p51->p13
0.0700 CiphertextFromp52 2103 1 0.0100 p52 p1 299 N p52->p1
0.0700 KemPubKeyp54 2101 1 0.0100 p54 p71 299 N p54->p71
0.0700 CiphertextFromp67 2097 1 0.0100 p67 p2 299 N p67->p2
0.0700 VerifyPubKeyp6 1312 1 0.0100 p6 p32 299 N p6->p32
0.0700 CiphertextFromp66 2096 1 0.0100 p66 p5 299 N p66->p5
0.0700 VerifyPubKeyp64 1312 1 0.0100 p64 p18 299 N p64->p18
0.0700 KemPubKeyp42 2095 1 0.0100 p42 p63 299 N p42->p63
0.0700 KemPubKeyp61 2103 1 0.0100 p61 p9 299 N p61->p9
0.0700 VerifyPubKeyp62 1312 1 0.0100 p62 p41 299 N p62->p41
0.0700 KemPubKeyp4 2089 1 0.0100 p4 p77 299 N p4->p77
0.0700 VerifyPubKeyp59 1312 1 0.0100 p59 p40 299 N p59->p40
0.0700 CiphertextFromp8 2094 1 0.0100 p8 p14 299 N p8->p14
0.0800 KemPubKeyp2 2120 1 0.0100 p2 p7 299 N p2->p7
0.0800 VerifyPubKeyp65 1312 1 0.0100 p65 p49 299 N p65->p49
0.0800 VerifyPubKeyp68 1312 1 0.0200 p68 p54 299 N p68->p54
0.0800 CiphertextFromp77 2111 1 0.0100 p77 p4 299 N p77->p4
0.0800 CiphertextFromp38 2113 1 0.0200 p38 p34 299 N p38->p34
0.0800 VerifyPubKeyp72 1312 1 0.0100 p72 p70 299 N p72->p70
0.0800 CiphertextFromp79 2097 1 0.0100 p79 p11 299 N p79->p11
0.0800 VerifyPubKeyp27 1312 1 0.0100 p27 p12 299 N p27->p12
0.0800 CiphertextFromp58 2102 1 0.0100 p58 p37 299 N p58->p37
0.0800 KemPubKeyp64 2086 1 0.0100 p64 p78 299 N p64->p78
0.0800 CiphertextFromp74 2097 1 0.0100 p74 p17 299 N p74->p17
0.0800 VerifyPubKeyp50 1312 1 0.0100 p50 p15 299 N p50->p15
0.0800 VerifyPubKeyp66 1312 1 0.0100 p66 p44 299 N p66->p44
0.0800 KemPubKeyp30 2104 1 0.0100 p30 p59 299 N p30->p59
0.0800 VerifyPubKeyp52 1312 1 0.0100 p52 p19 299 N p52->p19
0.0800 CiphertextFromp61 2104 1 0.0200 p61 p13 299 N p61->p13
0.0800 KemPubKeyp51 2084 1 0.0100 p51 p75 299 N p51->p75
0.0800 CiphertextFromp47 2099 1 0.0100 p47 p43 299 N p47->p43
0.0800 VerifyPubKeyp48 1312 1 0.0200 p48 p25 299 N p48->p25
0.0800 KemPubKeyp41 2100 1 0.0100 p41 p62 299 N p41->p62
0.0800 VerifyPubKeyp63 1312 1 0.0100 p63 p42 299 N p63->p42
0.0900 KemPubKeyp6 2093 1 0.0100 p6 p61 299 N p6->p61
0.0900 VerifyPubKeyp45 1312 1 0.0100 p45 p43 299 N p45->p43
0.0900 CiphertextFromp62 2098 1 0.0100 p62 p41 299 N p62->p41
0.0900 KemPubKeyp12 2096 1 0.0200 p12 p27 299 N p12->p27
0.0900 KemPubKeyp38 2089 1 0.0100 p38 p68 299 N p38->p68
0.0900 VerifyPubKeyp64 1312 1 0.0100 p64 p34 299 N p64->p34
0.0900 VerifyPubKeyp40 1312 1 0.0200 p40 p30 299 N p40->p30
0.0900 VerifyPubKeyp25 1312 1 0.0100 p25 p13 299 N p25->p13
0.0900 VerifyPubKeyp51 1312 1 0.0100 p51 p11 299 N p51->p11
0.0900 KemPubKeyp21 2111 1 0.0100 p21 p9 299 N p21->p9
0.0900 CiphertextFromp72 2103 1 0.0200 p72 p70 299 N p72->p70
0.0900 KemPubKeyp15 2085 1 0.0100 p15 p50 299 N p15->p50
0.0900 VerifyPubKeyp74 1312 1 0.0100 p74 p5 299 N p74->p5
0.0900 CiphertextFromp63 2104 1 0.0200 p63 p42 299 N p63->p42
0.0900 CiphertextFromp7 2088 1 0.0100 p7 p2 299 N p7->p2
0.0900 KemPubKeyp18 2105 1 0.0100 p18 p49 299 N p18->p49
0.0900 CiphertextFromp71 2120 1 0.0200 p71 p54 299 N p71->p54
0.0900 KemPubKeyp44 2082 1 0.0100 p44 p66 299 N p44->p66
0.1000 CiphertextFromp49 2104 1 0.0100 p49 p18 299 N p49->p18
0.1000 KemPubKeyp1 2096 1 0.0100 p1 p19 299 N p1->p19
0.1000 VerifyPubKeyp37 1312 1 0.0100 p37 p14 299 N p37->p14
0.1000 KemPubKeyp75 2079 1 0.0100 p75 p79 299 N p75->p79
0.1000 KemPubKeyp64 2086 1 0.0100 p64 p65 299 N p64->p65
0.1000 CiphertextFromp45 2069 1 0.0500 p45 p43 299 N p45->p43
0.1000 KemPubKeyp20 2091 1 0.0100 p20 p72 299 N p20->p72
0.1000 KemPubKeyp40 2089 1 0.0100 p40 p59 299 N p40->p59
0.1000 KemPubKeyp48 2098 1 0.0200 p48 p51 299 N p48->p51
0.1000 CiphertextFromp50 2098 1 0.0100 p50 p15 299 N p50->p15
0.1000 CiphertextFromp9 2108 1 0.0100 p9 p21 299 N p9->p21
0.1000 CiphertextFromp66 2102 1 0.0100 p66 p44 299 N p66->p44
0.1000 CiphertextFromp61 2050 1 0.0100 p61 p6 299 N p61->p6
0.1000 VerifyPubKeyp63 1312 1 0.0100 p63 p25 299 N p63->p25
0.1000 CiphertextFromp27 2090 1 0.0100 p27 p12 299 N p27->p12
0.1000 VerifyPubKeyp5 1312 1 0.0100 p5 p17 299 N p5->p17
0.1000 CiphertextFromp68 2089 1 0.0100 p68 p38 299 N p68->p38
0.1000 VerifyPubKeyp77 1312 1 0.0100 p77 p42 299 N p77->p42
0.1100 KemPubKeyp11 2095 1 0.0200 p11 p75 299 N p11->p75
0.1100 VerifyPubKeyp48 1312 1 0.0100 p48 p13 299 N p48->p13
0.1100 VerifyPubKeyp27 1312 1 0.0100 p27 p21 299 N p27->p21
0.1100 KemPubKeyp30 2104 1 0.0200 p30 p40 299 N p30->p40
0.1100 CiphertextFromp37 2097 1 0.0700 p37 p14 299 N p37->p14
0.1100 VerifyPubKeyp71 1312 1 0.0100 p71 p38 299 N p71->p38
0.1100 CiphertextFromp72 2080 1 0.0100 p72 p20 299 N p72->p20
0.1100 VerifyPubKeyp64 1312 1 0.0100 p64 p3 299 N p64->p3
0.1100 VerifyPubKeyp61 1312 1 0.0100 p61 p51 299 N p61->p51
0.1100 CiphertextFromp19 2118 1 0.0100 p19 p1 299 N p19->p1
0.1100 KemPubKeyp66 2095 1 0.0100 p66 p7 299 N p66->p7
0.1100 KemPubKeyp17 2106 1 0.0100 p17 p5 299 N p17->p5
0.1100 KemPubKeyp54 2101 1 0.0100 p54 p65 299 N p54->p65
0.1100 VerifyPubKeyp49 1312 1 0.0100 p49 p18 299 N p49->p18
0.1200 KemPubKeyp3 2104 1 0.0100 p3 p64 299 N p3->p64
0.1200 CiphertextFromp65 2096 1 0.0100 p65 p54 299 N p65->p54
0.1200 VerifyPubKeyp78 1312 1 0.0100 p78 p49 299 N p78->p49
0.1200 VerifyPubKeyp6 1312 1 0.0100 p6 p13 299 N p6->p13
0.1200 VerifyPubKeyp21 1312 1 0.0200 p21 p12 299 N p21->p12
0.1200 CiphertextFromp5 2114 1 0.0100 p5 p17 299 N p5->p17
0.1200 VerifyPubKeyp9 1312 1 0.0100 p9 p61 299 N p9->p61
0.1200 KemPubKeyp15 2085 1 0.0200 p15 p27 299 N p15->p27
0.1200 VerifyPubKeyp38 1312 1 0.0100 p38 p34 299 N p38->p34
0.1200 CiphertextFromp40 2099 1 0.0100 p40 p30 299 N p40->p30
0.1200 VerifyPubKeyp77 1312 1 0.0100 p77 p25 299 N p77->p25
0.1200 VerifyPubKeyp7 1312 1 0.0100 p7 p66 299 N p7->p66
0.1200 CiphertextFromp75 2114 1 0.0100 p75 p11 299 N p75->p11
0.1300 KemPubKeyp20 2091 1 0.0200 p20 p70 299 N p20->p70
0.1300 CiphertextFromp7 2105 1 0.0200 p7 p66 299 N p7->p66
0.1300 KemPubKeyp44 2082 1 0.0200 p44 p5 299 N p44->p5
0.1300 KemPubKeyp12 2096 1 0.0200 p12 p15 299 N p12->p15
0.1300 VerifyPubKeyp59 1312 1 0.0100 p59 p30 299 N p59->p30
0.1300 CiphertextFromp64 2094 1 0.0100 p64 p3 299 N p64->p3
0.1300 VerifyPubKeyp63 1312 1 0.0100 p63 p13 299 N p63->p13
0.1300 KemPubKeyp32 2080 1 0.0100 p32 p75 299 N p32->p75
0.1300 VerifyPubKeyp54 1312 1 0.0200 p54 p18 299 N p54->p18
0.1300 KemPubKeyp40 2089 1 0.0100 p40 p41 299 N p40->p41
0.1300 KemPubKeyp49 2109 1 0.0100 p49 p65 299 N p49->p65
0.1300 VerifyPubKeyp51 1312 1 0.0200 p51 p48 299 N p51->p48
0.1400 VerifyPubKeyp50 1312 1 0.0100 p50 p27 299 N p50->p27
0.1400 KemPubKeyp54 2101 1 0.0100 p54 p68 299 N p54->p68
0.1400 VerifyPubKeyp41 1312 1 0.0100 p41 p40 299 N p41->p40
0.1400 VerifyPubKeyp77 1312 1 0.0100 p77 p63 299 N p77->p63
0.1400 KemPubKeyp3 2104 1 0.0100 p3 p71 299 N p3->p71
0.1400 VerifyPubKeyp6 1312 1 0.0100 p6 p11 299 N p6->p11
0.1400 VerifyPubKeyp7 1312 1 0.0100 p7 p53 299 N p7->p53
0.1400 CiphertextFromp15 2104 1 0.0100 p15 p12 299 N p15->p12
0.1400 CiphertextFromp51 2095 1 0.0400 p51 p48 299 N p51->p48
0.1400 CiphertextFromp70 2098 1 0.0100 p70 p20 299 N p70->p20
0.1400 VerifyPubKeyp61 1312 1 0.0100 p61 p13 299 N p61->p13
0.1400 CiphertextFromp75 2124 1 0.0100 p75 p32 299 N p75->p32
0.1400 CiphertextFromp65 2101 1 0.0100 p65 p49 299 N p65->p49
0.1400 KemPubKeyp34 2081 1 0.0200 p34 p64 299 N p34->p64
0.1400 CiphertextFromp5 2095 1 0.0100 p5 p44 299 N p5->p44
0.1500 CiphertextFromp71 2081 1 0.0100 p71 p3 299 N p71->p3
0.1500 CiphertextFromp68 2100 1 0.0100 p68 p54 299 N p68->p54
0.1500 VerifyPubKeyp9 1312 1 0.0200 p9 p50 299 N p9->p50
0.1500 VerifyPubKeyp63 1312 1 0.0100 p63 p48 299 N p63->p48
0.1500 KemPubKeyp11 2095 1 0.0200 p11 p61 299 N p11->p61
0.1500 KemPubKeyp15 2085 1 0.0100 p15 p21 299 N p15->p21
0.1500 VerifyPubKeyp58 1312 1 0.0100 p58 p12 299 N p58->p12
0.1500 CiphertextFromp64 2079 1 0.0100 p64 p34 299 N p64->p34
0.1500 KemPubKeyp53 2064 1 0.0200 p53 p66 299 N p53->p66
0.1500 KemPubKeyp51 2084 1 0.0100 p51 p79 299 N p51->p79
0.1500 CiphertextFromp41 2088 1 0.0200 p41 p40 299 N p41->p40
0.1600 KemPubKeyp38 2089 1 0.0100 p38 p54 299 N p38->p54
0.1600 CiphertextFromp21 2093 1 0.0100 p21 p15 299 N p21->p15
0.1600 VerifyPubKeyp7 1312 1 0.0100 p7 p2 299 N p7->p2
0.1600 CiphertextFromp66 2105 1 0.0100 p66 p53 299 N p66->p53
0.1600 VerifyPubKeyp49 1312 1 0.0100 p49 p3 299 N p49->p3
0.1600 CiphertextFromp79 2100 1 0.0100 p79 p51 299 N p79->p51
0.1600 VerifyPubKeyp71 1312 1 0.0100 p71 p18 299 N p71->p18
0.1600 VerifyPubKeyp65 1312 1 0.0200 p65 p64 299 N p65->p64
0.1600 CiphertextFromp61 2096 1 0.0100 p61 p11 299 N p61->p11
0.1600 KemPubKeyp44 2082 1 0.0100 p44 p70 299 N p44->p70
0.1700 VerifyPubKeyp9 1312 1 0.0100 p9 p11 299 N p9->p11
0.1700 KemPubKeyp34 2081 1 0.0200 p34 p71 299 N p34->p71
0.1700 CiphertextFromp70 2092 1 0.0100 p70 p44 299 N p70->p44
0.1700 KemPubKeyp12 2096 1 0.0200 p12 p21 299 N p12->p21
0.1700 CiphertextFromp54 2102 1 0.0100 p54 p38 299 N p54->p38
0.1700 VerifyPubKeyp58 1312 1 0.0100 p58 p14 299 N p58->p14
0.1700 VerifyPubKeyp66 1312 1 0.0100 p66 p5 299 N p66->p5
0.1700 KemPubKeyp25 2093 1 0.0100 p25 p51 299 N p25->p51
0.1700 VerifyPubKeyp79 1312 1 0.0100 p79 p75 299 N p79->p75
0.1700 VerifyPubKeyp61 1312 1 0.0100 p61 p32 299 N p61->p32
0.1700 CiphertextFromp27 2072 1 0.0500 p27 p15 299 N p27->p15
0.1700 CiphertextFromp59 2078 1 0.0700 p59 p40 299 N p59->p40
0.1700 VerifyPubKeyp78 1312 1 0.0100 p78 p64 299 N p78->p64
0.1800 CiphertextFromp21 2108 1 0.0100 p21 p12 299 N p21->p12
0.1800 CiphertextFromp71 2072 1 0.0100 p71 p34 299 N p71->p34
0.1800 CiphertextFromp78 2076 1 0.1000 p78 p64 299 N p78->p64
0.1800 CiphertextFromp51 2066 1 0.0100 p51 p25 299 N p51->p25
0.1800 VerifyPubKeyp65 1312 1 0.0100 p65 p18 299 N p65->p18
0.1800 KemPubKeyp61 2103 1 0.0100 p61 p75 299 N p61->p75
0.1800 KemPubKeyp53 2064 1 0.0100 p53 p7 299 N p53->p7
0.1900 CiphertextFromp7 2098 1 0.0100 p7 p53 299 N p7->p53
0.1900 KemPubKeyp12 2096 1 0.0100 p12 p14 299 N p12->p14
0.1900 VerifyPubKeyp71 1312 1 0.0100 p71 p34 299 N p71->p34
0.1900 KemPubKeyp3 2104 1 0.0200 p3 p78 299 N p3->p78
0.1900 VerifyPubKeyp61 1312 1 0.0100 p61 p11 299 N p61->p11
0.1900 KemPubKeyp51 2084 1 0.0100 p51 p6 299 N p51->p6
0.1900 KemPubKeyp20 2091 1 0.0200 p20 p40 299 N p20->p40
0.1900 VerifyPubKeyp50 1312 1 0.0200 p50 p21 299 N p50->p21
0.2000 VerifyPubKeyp65 1312 1 0.0100 p65 p34 299 N p65->p34
0.2000 CiphertextFromp6 2102 1 0.0100 p6 p51 299 N p6->p51
0.2000 CiphertextFromp40 2093 1 0.0100 p40 p20 299 N p40->p20
0.2000 KemPubKeyp25 2093 1 0.0100 p25 p77 299 N p25->p77
0.2000 VerifyPubKeyp64 1312 1 0.0200 p64 p54 299 N p64->p54
0.2000 CiphertextFromp14 2105 1 0.0100 p14 p12 299 N p14->p12
0.2000 KemPubKeyp61 2103 1 0.0100 p61 p79 299 N p61->p79
0.2000 CiphertextFromp78 2088 1 0.0100 p78 p3 299 N p78->p3
0.2100 VerifyPubKeyp71 1312 1 0.0100 p71 p68 299 N p71->p68
0.2100 KemPubKeyp18 2105 1 0.0200 p18 p64 299 N p18->p64
0.2100 CiphertextFromp77 2097 1 0.0100 p77 p25 299 N p77->p25
0.2100 KemPubKeyp20 2091 1 0.0100 p20 p30 299 N p20->p30
0.2100 VerifyPubKeyp62 1312 1 0.0200 p62 p40 299 N p62->p40
0.2100 VerifyPubKeyp75 1312 1 0.0100 p75 p51 299 N p75->p51
0.2100 VerifyPubKeyp61 1312 1 0.0100 p61 p6 299 N p61->p6
0.2100 VerifyPubKeyp9 1312 1 0.0200 p9 p21 299 N p9->p21
0.2100 VerifyPubKeyp54 1312 1 0.0100 p54 p34 299 N p54->p34
0.2200 VerifyPubKeyp65 1312 1 0.0100 p65 p3 299 N p65->p3
0.2200 KemPubKeyp13 2090 1 0.0100 p13 p51 299 N p13->p51
0.2200 CiphertextFromp30 2086 1 0.0100 p30 p20 299 N p30->p20
0.2200 KemPubKeyp25 2093 1 0.0100 p25 p63 299 N p25->p63
0.2200 KemPubKeyp32 2080 1 0.0200 p32 p61 299 N p32->p61
0.2200 VerifyPubKeyp78 1312 1 0.0200 p78 p18 299 N p78->p18
0.2200 VerifyPubKeyp72 1312 1 0.0100 p72 p40 299 N p72->p40
0.2300 CiphertextFromp63 2092 1 0.0100 p63 p25 299 N p63->p25
0.2300 KemPubKeyp3 2104 1 0.0100 p3 p34 299 N p3->p34
0.2300 KemPubKeyp18 2105 1 0.0100 p18 p71 299 N p18->p71
0.2300 CiphertextFromp51 2090 1 0.0100 p51 p13 299 N p51->p13
0.2300 CiphertextFromp61 2079 1 0.0100 p61 p32 299 N p61->p32
0.2400 KemPubKeyp25 2093 1 0.0100 p25 p48 299 N p25->p48
0.2400 VerifyPubKeyp72 1312 1 0.0100 p72 p30 299 N p72->p30
0.2400 KemPubKeyp11 2095 1 0.0100 p11 p51 299 N p11->p51
0.2400 CiphertextFromp71 2094 1 0.0100 p71 p18 299 N p71->p18
0.2400 CiphertextFromp79 2110 1 0.0400 p79 p61 299 N p79->p61
0.2400 VerifyPubKeyp54 1312 1 0.0200 p54 p3 299 N p54->p3
0.2400 KemPubKeyp34 2081 1 0.0100 p34 p78 299 N p34->p78
