# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1125.0600 CiphertextFromp9 2098 1 0.0100 p9 p7 299 N p9->p7
1125.0700 VerifyPubKeyp9 1312 1 0.0100 p9 p7 299 N p9->p7
1695.3600 VerifyPubKeyp9 1312 1 0.0100 p9 p2 299 N p9->p2
1695.3700 KemPubKeyp2 2099 1 0.0100 p2 p9 299 N p2->p9
1695.3800 CiphertextFromp9 2102 1 0.0100 p9 p2 299 N p9->p2
2293.8900 VerifyPubKeyp7 1312 1 0.0100 p7 p4 299 N p7->p4
2293.9000 KemPubKeyp4 2120 1 0.0100 p4 p7 299 N p4->p7
2293.9100 CiphertextFromp7 2103 1 0.0100 p7 p4 299 N p7->p4
2321.2300 VerifyPubKeyp7 1312 1 0.0100 p7 p3 299 N p7->p3
2321.2400 KemPubKeyp3 2096 1 0.0100 p3 p7 299 N p3->p7
2321.2500 CiphertextFromp7 2077 1 0.0100 p7 p3 299 N p7->p3
2431.7500 VerifyPubKeyp8 1312 1 0.0100 p8 p2 299 N p8->p2
2431.7600 KemPubKeyp2 2099 1 0.0200 p2 p8 299 N p2->p8
2431.7700 CiphertextFromp8 2085 1 0.0100 p8 p2 299 N p8->p2
2685.5300 KemPubKeyp2 2099 1 0.0100 p2 p6 299 N p2->p6
2685.5400 CiphertextFromp6 2092 1 0.0100 p6 p2 299 N p6->p2
2685.5500 VerifyPubKeyp6 1312 1 0.0100 p6 p2 299 N p6->p2
2781.9300 KemPubKeyp5 2100 1 0.0100 p5 p8 299 N p5->p8
2781.9400 VerifyPubKeyp8 1312 1 0.0100 p8 p5 299 N p8->p5
2781.9500 CiphertextFromp8 2097 1 0.0200 p8 p5 299 N p8->p5
3133.2800 KemPubKeyp0 2088 1 0.0100 p0 p8 299 N p0->p8
3133.2900 VerifyPubKeyp8 1312 1 0.0100 p8 p0 299 N p8->p0
3133.3000 CiphertextFromp8 2088 1 0.0200 p8 p0 299 N p8->p0
3143.4100 VerifyPubKeyp5 1312 1 0.0100 p5 p2 299 N p5->p2
3143.4200 KemPubKeyp2 2099 1 0.0200 p2 p5 299 N p2->p5
3143.4300 CiphertextFromp5 2111 1 0.0100 p5 p2 299 N p5->p2
3273.5300 VerifyPubKeyp9 1312 1 0.0100 p9 p3 299 N p9->p3
3273.5400 KemPubKeyp3 2096 1 0.0100 p3 p9 299 N p3->p9
3273.5500 CiphertextFromp9 2111 1 0.0100 p9 p3 299 N p9->p3
3723.6200 VerifyPubKeyp8 1312 1 0.0100 p8 p6 299 N p8->p6
3723.6300 KemPubKeyp6 2100 1 0.0200 p6 p8 299 N p6->p8
3723.6400 CiphertextFromp8 2090 1 0.0100 p8 p6 299 N p8->p6
4055.0000 KemPubKeyp4 2120 1 0.0100 p4 p6 299 N p4->p6
4055.0100 CiphertextFromp6 2093 1 0.0100 p6 p4 299 N p6->p4
4055.0200 VerifyPubKeyp6 1312 1 0.0100 p6 p4 299 N p6->p4
4080.4100 VerifyPubKeyp8 1312 1 0.0100 p8 p4 299 N p8->p4
4080.4200 KemPubKeyp4 2120 1 0.0200 p4 p8 299 N p4->p8
4080.4300 CiphertextFromp8 2083 1 0.0100 p8 p4 299 N p8->p4
4420.2400 KemPubKeyp3 2096 1 0.0100 p3 p8 299 N p3->p8
4420.2500 VerifyPubKeyp8 1312 1 0.0100 p8 p3 299 N p8->p3
4420.2600 CiphertextFromp8 2081 1 0.0200 p8 p3 299 N p8->p3
4528.2000 VerifyPubKeyp2 1312 1 0.0100 p2 p0 299 N p2->p0
4528.2100 KemPubKeyp0 2088 1 0.0200 p0 p2 299 N p0->p2
4528.2200 CiphertextFromp2 2079 1 0.0100 p2 p0 299 N p2->p0
5194.6300 VerifyPubKeyp4 1312 1 0.0100 p4 p0 299 N p4->p0
5194.6400 KemPubKeyp0 2088 1 0.0100 p0 p4 299 N p0->p4
5194.6500 CiphertextFromp4 2084 1 0.0100 p4 p0 299 N p4->p0
5283.7100 VerifyPubKeyp9 1312 1 0.0100 p9 p8 299 N p9->p8
5283.7200 KemPubKeyp8 2103 1 0.0200 p8 p9 299 N p8->p9
5283.7300 CiphertextFromp9 2107 1 0.0100 p9 p8 299 N p9->p8
6684.6700 VerifyPubKeyp7 1312 1 0.0100 p7 p1 299 N p7->p1
6684.6800 KemPubKeyp1 2103 1 0.0200 p1 p7 299 N p1->p7
6684.6900 CiphertextFromp7 2110 1 0.0100 p7 p1 299 N p7->p1
7960.4600 KemPubKeyp1 2103 1 0.0100 p1 p4 299 N p1->p4
7960.4700 VerifyPubKeyp4 1312 1 0.0200 p4 p1 299 N p4->p1
7960.4800 CiphertextFromp4 2102 1 0.0200 p4 p1 299 N p4->p1
8575.3400 VerifyPubKeyp7 1312 1 0.0100 p7 p0 299 N p7->p0
8575.3500 KemPubKeyp0 2088 1 0.0200 p0 p7 299 N p0->p7
8575.3600 CiphertextFromp7 2095 1 0.0100 p7 p0 299 N p7->p0
8678.8800 KemPubKeyp1 2103 1 0.0100 p1 p9 299 N p1->p9
8678.8900 CiphertextFromp9 2105 1 0.0100 p9 p1 299 N p9->p1
8678.9000 VerifyPubKeyp9 1312 1 0.0100 p9 p1 299 N p9->p1
9358.8000 KemPubKeyp6 2100 1 0.0100 p6 p9 299 N p6->p9
9358.8100 CiphertextFromp9 2103 1 0.0100 p9 p6 299 N p9->p6
9358.8200 VerifyPubKeyp9 1312 1 0.0100 p9 p6 299 N p9->p6
9363.2500 KemPubKeyp0 2088 1 0.0100 p0 p3 299 N p0->p3
9363.2600 VerifyPubKeyp3 1312 1 0.0100 p3 p0 299 N p3->p0
9363.2700 CiphertextFromp3 2087 1 0.0200 p3 p0 299 N p3->p0
10049.6300 KemPubKeyp7 2097 1 0.0100 p7 p8 299 N p7->p8
10049.6400 VerifyPubKeyp8 1312 1 0.0100 p8 p7 299 N p8->p7
10049.6500 CiphertextFromp8 2099 1 0.0200 p8 p7 299 N p8->p7
10168.1600 KemPubKeyp4 2120 1 0.0100 p4 p5 299 N p4->p5
10168.1700 CiphertextFromp5 2100 1 0.0100 p5 p4 299 N p5->p4
10168.1800 VerifyPubKeyp5 1312 1 0.0100 p5 p4 299 N p5->p4
10309.0900 KemPubKeyp0 2088 1 0.0100 p0 p6 299 N p0->p6
10309.1000 CiphertextFromp6 2089 1 0.0100 p6 p0 299 N p6->p0
10309.1100 VerifyPubKeyp6 1312 1 0.0100 p6 p0 299 N p6->p0
