# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0200 VerifyPubKeyp50 1312 1 0.0100 p50 p105 299 N p50->p105
0.0200 VerifyPubKeyp52 1312 1 0.0100 p52 p36 299 N p52->p36
0.0200 KemPubKeyp60 2102 1 0.0100 p60 p74 299 N p60->p74
0.0200 KemPubKeyp75 2107 1 0.0100 p75 p80 299 N p75->p80
0.0200 VerifyPubKeyp32 1312 1 0.0100 p32 p17 299 N p32->p17
0.0200 VerifyPubKeyp9 1312 1 0.0100 p9 p72 299 N p9->p72
0.0200 KemPubKeyp44 2076 1 0.0100 p44 p94 299 N p44->p94
0.0200 VerifyPubKeyp76 1312 1 0.0100 p76 p73 299 N p76->p73
0.0200 VerifyPubKeyp98 1312 1 0.0100 p98 p35 299 N p98->p35
0.0200 KemPubKeyp109 2086 1 0.0100 p109 p34 299 N p109->p34
0.0200 VerifyPubKeyp95 1312 1 0.0100 p95 p3 299 N p95->p3
0.0200 KemPubKeyp19 2109 1 0.0100 p19 p38 299 N p19->p38
0.0200 VerifyPubKeyp30 1312 1 0.0100 p30 p20 299 N p30->p20
0.0200 VerifyPubKeyp85 1312 1 0.0100 p85 p102 299 N p85->p102
0.0200 KemPubKeyp100 2106 1 0.0100 p100 p107 299 N p100->p107
0.0300 CiphertextFromp68 2096 1 0.0100 p68 p104 299 N p68->p104
0.0300 VerifyPubKeyp92 1312 1 0.0100 p92 p0 299 N p92->p0
0.0300 CiphertextFromp71 2131 1 0.0100 p71 p28 299 N p71->p28
0.0300 KemPubKeyp27 2099 1 0.0200 p27 p8 299 N p27->p8
0.0300 CiphertextFromp80 2096 1 0.0100 p80 p75 299 N p80->p75
0.0300 VerifyPubKeyp51 1312 1 0.0100 p51 p15 299 N p51->p15
0.0300 CiphertextFromp93 2093 1 0.0100 p93 p5 299 N p93->p5
0.0300 CiphertextFromp74 2097 1 0.0100 p74 p60 299 N p74->p60
0.0300 CiphertextFromp38 2101 1 0.0100 p38 p19 299 N p38->p19
0.0300 KemPubKeyp48 2078 1 0.0100 p48 p98 299 N p48->p98
0.0300 VerifyPubKeyp57 1312 1 0.0200 p57 p105 299 N p57->p105
0.0300 VerifyPubKeyp107 1312 1 0.0100 p107 p100 299 N p107->p100
0.0300 VerifyPubKeyp4 1312 1 0.0100 p4 p16 299 N p4->p16
0.0300 VerifyPubKeyp70 1312 1 0.0100 p70 p33 299 N p70->p33
0.0300 VerifyPubKeyp94 1312 1 0.0100 p94 p44 299 N p94->p44
0.0300 KemPubKeyp10 2102 1 0.0200 p10 p87 299 N p10->p87
0.0300 VerifyPubKeyp89 1312 1 0.0200 p89 p67 299 N p89->p67
0.0300 KemPubKeyp37 2095 1 0.0200 p37 p45 299 N p37->p45
0.0300 KemPubKeyp39 2083 1 0.0100 p39 p59 299 N p39->p59
0.0300 VerifyPubKeyp109 1312 1 0.0100 p109 p103 299 N p109->p103
0.0300 CiphertextFromp82 2095 1 0.0100 p82 p54 299 N p82->p54
0.0300 KemPubKeyp24 2110 1 0.0100 p24 p91 299 N p24->p91
0.0300 VerifyPubKeyp76 1312 1 0.0100 p76 p1 299 N p76->p1
0.0300 KemPubKeyp41 2113 1 0.0100 p41 p53 299 N p41->p53
0.0300 CiphertextFromp97 2084 1 0.0100 p97 p96 299 N p97->p96
0.0300 VerifyPubKeyp29 1312 1 0.0100 p29 p106 299 N p29->p106
0.0300 CiphertextFromp77 2093 1 0.0100 p77 p43 299 N p77->p43
0.0300 CiphertextFromp79 2117 1 0.0100 p79 p12 299 N p79->p12
0.0300 KemPubKeyp42 2099 1 0.0100 p42 p7 299 N p42->p7
0.0300 VerifyPubKeyp21 1312 1 0.0200 p21 p14 299 N p21->p14
0.0300 VerifyPubKeyp22 1312 1 0.0100 p22 p11 299 N p22->p11
0.0300 CiphertextFromp99 2097 1 0.0100 p99 p6 299 N p99->p6
0.0300 KemPubKeyp66 2109 1 0.0100 p66 p84 299 N p66->p84
0.0400 VerifyPubKeyp34 1312 1 0.0100 p34 p16 299 N p34->p16
0.0400 VerifyPubKeyp72 1312 1 0.0100 p72 p56 299 N p72->p56
0.0400 VerifyPubKeyp84 1312 1 0.0100 p84 p66 299 N p84->p66
0.0400 CiphertextFromp58 2108 1 0.0200 p58 p22 299 N p58->p22
0.0400 CiphertextFromp94 2092 1 0.0200 p94 p44 299 N p94->p44
0.0400 KemPubKeyp32 2099 1 0.0100 p32 p51 299 N p32->p51
0.0400 CiphertextFromp89 2102 1 0.0200 p89 p67 299 N p89->p67
0.0400 KemPubKeyp50 2085 1 0.0200 p50 p93 299 N p50->p93
0.0400 CiphertextFromp7 2095 1 0.0100 p7 p42 299 N p7->p42
0.0400 VerifyPubKeyp24 1312 1 0.0100 p24 p108 299 N p24->p108
0.0400 VerifyPubKeyp3 1312 1 0.0200 p3 p109 299 N p3->p109
0.0400 CiphertextFromp107 2095 1 0.0200 p107 p100 299 N p107->p100
0.0400 KemPubKeyp20 2108 1 0.0200 p20 p70 299 N p20->p70
0.0400 VerifyPubKeyp90 1312 1 0.0200 p90 p28 299 N p90->p28
0.0400 KemPubKeyp4 2093 1 0.0100 p4 p78 299 N p4->p78
0.0400 KemPubKeyp18 2081 1 0.0200 p18 p92 299 N p18->p92
0.0400 CiphertextFromp8 2087 1 0.0100 p8 p27 299 N p8->p27
0.0400 KemPubKeyp2 2107 1 0.0200 p2 p80 299 N p2->p80
0.0400 CiphertextFromp87 2096 1 0.0100 p87 p10 299 N p87->p10
0.0400 VerifyPubKeyp39 1312 1 0.0100 p39 p102 299 N p39->p102
0.0400 VerifyPubKeyp36 1312 1 0.0100 p36 p105 299 N p36->p105
0.0400 CiphertextFromp21 2114 1 0.0200 p21 p14 299 N p21->p14
0.0400 CiphertextFromp45 2095 1 0.0100 p45 p37 299 N p45->p37
0.0400 VerifyPubKeyp68 1312 1 0.0100 p68 p104 299 N p68->p104
0.0400 KemPubKeyp30 2098 1 0.0200 p30 p74 299 N p30->p74
0.0400 KemPubKeyp86 2097 1 0.0200 p86 p97 299 N p86->p97
0.0400 KemPubKeyp52 2078 1 0.0100 p52 p79 299 N p52->p79
0.0400 KemPubKeyp75 2107 1 0.0100 p75 p85 299 N p75->p85
0.0400 CiphertextFromp53 2087 1 0.0100 p53 p41 299 N p53->p41
0.0400 VerifyPubKeyp83 1312 1 0.0100 p83 p101 299 N p83->p101
0.0400 VerifyPubKeyp38 1312 1 0.0100 p38 p35 299 N p38->p35
0.0400 KemPubKeyp54 2098 1 0.0100 p54 p99 299 N p54->p99
0.0400 KemPubKeyp73 2095 1 0.0100 p73 p76 299 N p73->p76
0.0400 VerifyPubKeyp77 1312 1 0.0100 p77 p59 299 N p77->p59
0.0400 CiphertextFromp98 2090 1 0.0100 p98 p48 299 N p98->p48
0.0500 KemPubKeyp39 2083 1 0.0100 p39 p65 299 N p39->p65
0.0500 VerifyPubKeyp53 1312 1 0.0100 p53 p40 299 N p53->p40
0.0500 KemPubKeyp49 2096 1 0.0100 p49 p92 299 N p49->p92
0.0500 KemPubKeyp59 2097 1 0.0100 p59 p77 299 N p59->p77
0.0500 CiphertextFromp76 2085 1 0.0100 p76 p73 299 N p76->p73
0.0500 VerifyPubKeyp4 1312 1 0.0100 p4 p19 299 N p4->p19
0.0500 KemPubKeyp68 2108 1 0.0100 p68 p71 299 N p68->p71
0.0500 VerifyPubKeyp96 1312 1 0.0100 p96 p106 299 N p96->p106
0.0500 CiphertextFromp85 2090 1 0.0100 p85 p75 299 N p85->p75
0.0500 CiphertextFromp74 2109 1 0.0100 p74 p30 299 N p74->p30
0.0500 VerifyPubKeyp82 1312 1 0.0100 p82 p35 299 N p82->p35
0.0500 VerifyPubKeyp45 1312 1 0.0100 p45 p43 299 N p45->p43
0.0500 VerifyPubKeyp58 1312 1 0.0100 p58 p11 299 N p58->p11
0.0500 VerifyPubKeyp7 1312 1 0.0100 p7 p16 299 N p7->p16
0.0500 VerifyPubKeyp95 1312 1 0.0100 p95 p109 299 N p95->p109
0.0500 VerifyPubKeyp9 1312 1 0.0100 p9 p27 299 N p9->p27
0.0500 VerifyPubKeyp52 1312 1 0.0100 p52 p22 299 N p52->p22
0.0500 VerifyPubKeyp18 1312 1 0.0100 p18 p0 299 N p18->p0
0.0500 KemPubKeyp61 2103 1 0.0200 p61 p72 299 N p61->p72
0.0500 VerifyPubKeyp98 1312 1 0.0100 p98 p38 299 N p98->p38
0.0500 VerifyPubKeyp60 1312 1 0.0200 p60 p20 299 N p60->p20
0.0500 CiphertextFromp99 2099 1 0.0100 p99 p54 299 N p99->p54
0.0500 CiphertextFromp97 2091 1 0.0100 p97 p86 299 N p97->p86
0.0500 KemPubKeyp78 2104 1 0.0200 p78 p87 299 N p78->p87
0.0500 VerifyPubKeyp21 1312 1 0.0100 p21 p105 299 N p21->p105
0.0500 VerifyPubKeyp6 1312 1 0.0100 p6 p107 299 N p6->p107
0.0500 CiphertextFromp93 2067 1 0.0100 p93 p50 299 N p93->p50
0.0500 CiphertextFromp80 2088 1 0.0100 p80 p2 299 N p80->p2
0.0500 CiphertextFromp51 2104 1 0.0100 p51 p32 299 N p51->p32
0.0500 VerifyPubKeyp29 1312 1 0.0100 p29 p1 299 N p29->p1
0.0500 VerifyPubKeyp8 1312 1 0.0100 p8 p57 299 N p8->p57
0.0500 CiphertextFromp84 2105 1 0.0200 p84 p66 299 N p84->p66
0.0500 CiphertextFromp91 2087 1 0.0200 p91 p24 299 N p91->p24
0.0600 KemPubKeyp22 2107 1 0.0200 p22 p52 299 N p22->p52
0.0600 VerifyPubKeyp3 1312 1 0.0100 p3 p103 299 N p3->p103
0.0600 KemPubKeyp37 2095 1 0.0100 p37 p43 299 N p37->p43
0.0600 CiphertextFromp34 2100 1 0.0400 p34 p109 299 N p34->p109
0.0600 CiphertextFromp87 2090 1 0.0100 p87 p78 299 N p87->p78
0.0600 KemPubKeyp83 2106 1 0.0100 p83 p97 299 N p83->p97
0.0600 KemPubKeyp8 2109 1 0.0100 p8 p9 299 N p8->p9
0.0600 KemPubKeyp31 2115 1 0.0200 p31 p68 299 N p31->p68
0.0600 KemPubKeyp48 2078 1 0.0200 p48 p82 299 N p48->p82
0.0600 KemPubKeyp47 2113 1 0.0100 p47 p99 299 N p47->p99
0.0600 VerifyPubKeyp14 1312 1 0.0100 p14 p11 299 N p14->p11
0.0600 KemPubKeyp100 2106 1 0.0100 p100 p98 299 N p100->p98
0.0600 KemPubKeyp10 2102 1 0.0100 p10 p4 299 N p10->p4
0.0600 KemPubKeyp108 2093 1 0.0100 p108 p91 299 N p108->p91
0.0600 KemPubKeyp30 2098 1 0.0100 p30 p60 299 N p30->p60
0.0600 VerifyPubKeyp67 1312 1 0.0100 p67 p45 299 N p67->p45
0.0600 VerifyPubKeyp35 1312 1 0.0100 p35 p107 299 N p35->p107
0.0600 KemPubKeyp58 2095 1 0.0100 p58 p79 299 N p58->p79
0.0600 VerifyPubKeyp93 1312 1 0.0100 p93 p21 299 N p93->p21
0.0600 CiphertextFromp92 2101 1 0.0100 p92 p49 299 N p92->p49
0.0600 VerifyPubKeyp90 1312 1 0.0100 p90 p71 299 N p90->p71
0.0600 CiphertextFromp77 2085 1 0.0100 p77 p59 299 N p77->p59
0.0600 KemPubKeyp16 2092 1 0.0200 p16 p7 299 N p16->p7
0.0600 KemPubKeyp101 2073 1 0.0100 p101 p106 299 N p101->p106
0.0600 VerifyPubKeyp64 1312 1 0.0100 p64 p104 299 N p64->p104
0.0600 VerifyPubKeyp65 1312 1 0.0200 p65 p39 299 N p65->p39
0.0600 CiphertextFromp86 2070 1 0.0400 p86 p29 299 N p86->p29
0.0600 VerifyPubKeyp51 1312 1 0.0100 p51 p2 299 N p51->p2
0.0600 KemPubKeyp25 2103 1 0.0200 p25 p53 299 N p25->p53
0.0600 VerifyPubKeyp74 1312 1 0.0100 p74 p70 299 N p74->p70
0.0600 VerifyPubKeyp61 1312 1 0.0100 p61 p27 299 N p61->p27
0.0600 KemPubKeyp50 2085 1 0.0100 p50 p80 299 N p50->p80
0.0600 VerifyPubKeyp73 1312 1 0.0200 p73 p1 299 N p73->p1
0.0700 KemPubKeyp19 2109 1 0.0100 p19 p87 299 N p19->p87
0.0700 VerifyPubKeyp6 1312 1 0.0100 p6 p47 299 N p6->p47
0.0700 CiphertextFromp82 2088 1 0.0100 p82 p48 299 N p82->p48
0.0700 CiphertextFromp65 2083 1 0.0200 p65 p39 299 N p65->p39
0.0700 KemPubKeyp90 2104 1 0.0100 p90 p91 299 N p90->p91
0.0700 KemPubKeyp3 2102 1 0.0100 p3 p84 299 N p3->p84
0.0700 CiphertextFromp60 2103 1 0.0100 p60 p30 299 N p60->p30
0.0700 KemPubKeyp57 2091 1 0.0100 p57 p93 299 N p57->p93
0.0700 KemPubKeyp20 2108 1 0.0100 p20 p74 299 N p20->p74
0.0700 KemPubKeyp107 2110 1 0.0100 p107 p38 299 N p107->p38
0.0700 VerifyPubKeyp34 1312 1 0.0100 p34 p109 299 N p34->p109
0.0700 VerifyPubKeyp92 1312 1 0.0100 p92 p49 299 N p92->p49
0.0700 VerifyPubKeyp43 1312 1 0.0200 p43 p37 299 N p43->p37
0.0700 CiphertextFromp68 2113 1 0.0100 p68 p31 299 N p68->p31
0.0700 VerifyPubKeyp58 1312 1 0.0100 p58 p36 299 N p58->p36
0.0700 CiphertextFromp9 2102 1 0.0100 p9 p8 299 N p9->p8
0.0700 VerifyPubKeyp5 1312 1 0.0100 p5 p105 299 N p5->p105
0.0700 KemPubKeyp104 2091 1 0.0100 p104 p64 299 N p104->p64
0.0700 CiphertextFromp98 2081 1 0.0100 p98 p100 299 N p98->p100
0.0700 KemPubKeyp56 2095 1 0.0200 p56 p72 299 N p56->p72
0.0700 KemPubKeyp15 2078 1 0.0100 p15 p80 299 N p15->p80
0.0700 VerifyPubKeyp4 1312 1 0.0100 p4 p10 299 N p4->p10
0.0700 VerifyPubKeyp86 1312 1 0.0100 p86 p106 299 N p86->p106
0.0700 CiphertextFromp97 2099 1 0.0100 p97 p83 299 N p97->p83
0.0700 VerifyPubKeyp78 1312 1 0.0100 p78 p16 299 N p78->p16
0.0700 CiphertextFromp53 2107 1 0.0100 p53 p25 299 N p53->p25
0.0700 KemPubKeyp17 2105 1 0.0100 p17 p51 299 N p17->p51
0.0700 KemPubKeyp13 2106 1 0.0100 p13 p99 299 N p13->p99
0.0700 VerifyPubKeyp96 1312 1 0.0100 p96 p101 299 N p96->p101
0.0700 KemPubKeyp77 2108 1 0.0100 p77 p85 299 N p77->p85
0.0700 VerifyPubKeyp108 1312 1 0.0100 p108 p103 299 N p108->p103
0.0700 VerifyPubKeyp50 1312 1 0.0100 p50 p21 299 N p50->p21
0.0700 VerifyPubKeyp22 1312 1 0.0100 p22 p12 299 N p22->p12
0.0800 KemPubKeyp39 2083 1 0.0100 p39 p75 299 N p39->p75
0.0800 VerifyPubKeyp51 1312 1 0.0100 p51 p17 299 N p51->p17
0.0800 CiphertextFromp71 2098 1 0.0300 p71 p68 299 N p71->p68
0.0800 CiphertextFromp43 2075 1 0.0200 p43 p37 299 N p43->p37
0.0800 KemPubKeyp78 2104 1 0.0100 p78 p82 299 N p78->p82
0.0800 KemPubKeyp83 2106 1 0.0100 p83 p96 299 N p83->p96
0.0800 KemPubKeyp106 2088 1 0.0100 p106 p86 299 N p106->p86
0.0800 KemPubKeyp29 2106 1 0.0200 p29 p97 299 N p29->p97
0.0800 CiphertextFromp87 2087 1 0.0100 p87 p19 299 N p87->p19
0.0800 VerifyPubKeyp54 1312 1 0.0200 p54 p107 299 N p54->p107
0.0800 VerifyPubKeyp66 1312 1 0.0100 p66 p109 299 N p66->p109
0.0800 CiphertextFromp84 2100 1 0.0100 p84 p3 299 N p84->p3
0.0800 CiphertextFromp91 2089 1 0.0100 p91 p90 299 N p91->p90
0.0800 VerifyPubKeyp53 1312 1 0.0100 p53 p25 299 N p53->p25
0.0800 VerifyPubKeyp60 1312 1 0.0100 p60 p30 299 N p60->p30
0.0800 VerifyPubKeyp9 1312 1 0.0100 p9 p8 299 N p9->p8
0.0800 CiphertextFromp80 2103 1 0.0100 p80 p15 299 N p80->p15
0.0800 KemPubKeyp47 2113 1 0.0100 p47 p6 299 N p47->p6
0.0800 VerifyPubKeyp98 1312 1 0.0100 p98 p48 299 N p98->p48
0.0800 VerifyPubKeyp35 1312 1 0.0100 p35 p100 299 N p35->p100
0.0800 VerifyPubKeyp57 1312 1 0.0100 p57 p27 299 N p57->p27
0.0800 CiphertextFromp72 2097 1 0.0100 p72 p56 299 N p72->p56
0.0800 KemPubKeyp33 2090 1 0.0100 p33 p79 299 N p33->p79
0.0800 VerifyPubKeyp93 1312 1 0.0100 p93 p14 299 N p93->p14
0.0800 CiphertextFromp99 2100 1 0.0100 p99 p13 299 N p99->p13
0.0800 KemPubKeyp49 2096 1 0.0100 p49 p64 299 N p49->p64
0.0800 CiphertextFromp74 2102 1 0.0100 p74 p20 299 N p74->p20
0.0800 VerifyPubKeyp31 1312 1 0.0100 p31 p104 299 N p31->p104
0.0800 KemPubKeyp52 2078 1 0.0200 p52 p58 299 N p52->p58
0.0800 VerifyPubKeyp85 1312 1 0.0100 p85 p77 299 N p85->p77
0.0800 CiphertextFromp4 2098 1 0.0200 p4 p10 299 N p4->p10
0.0800 KemPubKeyp26 2087 1 0.0200 p26 p92 299 N p26->p92
0.0800 VerifyPubKeyp65 1312 1 0.0100 p65 p102 299 N p65->p102
0.0900 VerifyPubKeyp50 1312 1 0.0100 p50 p15 299 N p50->p15
0.0900 CiphertextFromp82 2099 1 0.0100 p82 p78 299 N p82->p78
0.0900 KemPubKeyp103 2114 1 0.0100 p103 p109 299 N p103->p109
0.0900 VerifyPubKeyp74 1312 1 0.0100 p74 p20 299 N p74->p20
0.0900 CiphertextFromp92 2083 1 0.0100 p92 p26 299 N p92->p26
0.0900 VerifyPubKeyp80 1312 1 0.0100 p80 p21 299 N p80->p21
0.0900 CiphertextFromp85 2101 1 0.0200 p85 p77 299 N p85->p77
0.0900 KemPubKeyp54 2098 1 0.0100 p54 p98 299 N p54->p98
0.0900 VerifyPubKeyp64 1312 1 0.0200 p64 p49 299 N p64->p49
0.0900 KemPubKeyp104 2091 1 0.0100 p104 p28 299 N p104->p28
0.0900 VerifyPubKeyp5 1312 1 0.0100 p5 p36 299 N p5->p36
0.0900 VerifyPubKeyp72 1312 1 0.0100 p72 p27 299 N p72->p27
0.0900 CiphertextFromp79 2099 1 0.0100 p79 p33 299 N p79->p33
0.0900 KemPubKeyp56 2095 1 0.0100 p56 p61 299 N p56->p61
0.0900 VerifyPubKeyp91 1312 1 0.0100 p91 p90 299 N p91->p90
0.0900 KemPubKeyp102 2093 1 0.0100 p102 p65 299 N p102->p65
0.0900 VerifyPubKeyp71 1312 1 0.0100 p71 p68 299 N p71->p68
0.0900 KemPubKeyp43 2114 1 0.0100 p43 p45 299 N p43->p45
0.0900 KemPubKeyp40 2100 1 0.0200 p40 p53 299 N p40->p53
0.0900 KemPubKeyp105 2097 1 0.0200 p105 p93 299 N p105->p93
0.0900 VerifyPubKeyp87 1312 1 0.0100 p87 p16 299 N p87->p16
0.0900 CiphertextFromp106 2102 1 0.0300 p106 p101 299 N p106->p101
0.0900 CiphertextFromp52 2088 1 0.0300 p52 p22 299 N p52->p22
0.0900 VerifyPubKeyp19 1312 1 0.0100 p19 p107 299 N p19->p107
0.0900 VerifyPubKeyp83 1312 1 0.0100 p83 p1 299 N p83->p1
0.0900 CiphertextFromp75 2118 1 0.0100 p75 p39 299 N p75->p39
0.0900 KemPubKeyp86 2097 1 0.0100 p86 p96 299 N p86->p96
0.0900 KemPubKeyp11 2087 1 0.0100 p11 p58 299 N p11->p58
0.0900 KemPubKeyp60 2102 1 0.0100 p60 p70 299 N p60->p70
0.0900 VerifyPubKeyp48 1312 1 0.0200 p48 p35 299 N p48->p35
0.0900 CiphertextFromp97 2098 1 0.0100 p97 p29 299 N p97->p29
0.0900 CiphertextFromp6 2086 1 0.0100 p6 p47 299 N p6->p47
0.0900 KemPubKeyp25 2103 1 0.0100 p25 p41 299 N p25->p41
0.0900 KemPubKeyp34 2118 1 0.0200 p34 p84 299 N p34->p84
0.0900 KemPubKeyp57 2091 1 0.0100 p57 p8 299 N p57->p8
0.0900 CiphertextFromp51 2092 1 0.0200 p51 p17 299 N p51->p17
0.1000 CiphertextFromp64 2108 1 0.0200 p64 p49 299 N p64->p49
0.1000 KemPubKeyp108 2093 1 0.0100 p108 p90 299 N p108->p90
0.1000 CiphertextFromp84 2089 1 0.0100 p84 p34 299 N p84->p34
0.1000 CiphertextFromp61 2079 1 0.0100 p61 p56 299 N p61->p56
0.1000 VerifyPubKeyp79 1312 1 0.0100 p79 p105 299 N p79->p105
0.1000 VerifyPubKeyp67 1312 1 0.0100 p67 p43 299 N p67->p43
0.1000 VerifyPubKeyp54 1312 1 0.0100 p54 p38 299 N p54->p38
0.1000 CiphertextFromp65 2076 1 0.0100 p65 p102 299 N p65->p102
0.1000 CiphertextFromp41 2098 1 0.0100 p41 p25 299 N p41->p25
0.1000 KemPubKeyp45 2091 1 0.0100 p45 p77 299 N p45->p77
0.1000 KemPubKeyp13 2106 1 0.0200 p13 p19 299 N p13->p19
0.1000 CiphertextFromp53 2109 1 0.0100 p53 p40 299 N p53->p40
0.1000 KemPubKeyp21 2086 1 0.0100 p21 p93 299 N p21->p93
0.1000 CiphertextFromp58 2115 1 0.0100 p58 p11 299 N p58->p11
0.1000 VerifyPubKeyp51 1312 1 0.0100 p51 p32 299 N p51->p32
0.1000 VerifyPubKeyp52 1312 1 0.0100 p52 p12 299 N p52->p12
0.1000 KemPubKeyp5 2097 1 0.0100 p5 p80 299 N p5->p80
0.1000 CiphertextFromp7 2105 1 0.0400 p7 p16 299 N p7->p16
0.1000 CiphertextFromp28 2083 1 0.0100 p28 p104 299 N p28->p104
0.1000 VerifyPubKeyp92 1312 1 0.0100 p92 p18 299 N p92->p18
0.1000 CiphertextFromp86 2092 1 0.0200 p86 p106 299 N p86->p106
0.1000 KemPubKeyp100 2106 1 0.0100 p100 p82 299 N p100->p82
0.1000 KemPubKeyp3 2102 1 0.0100 p3 p66 299 N p3->p66
0.1000 VerifyPubKeyp99 1312 1 0.0100 p99 p107 299 N p99->p107
0.1000 KemPubKeyp29 2106 1 0.0100 p29 p96 299 N p29->p96
0.1000 CiphertextFromp78 2111 1 0.0600 p78 p4 299 N p78->p4
0.1000 KemPubKeyp33 2090 1 0.0100 p33 p70 299 N p33->p70
0.1000 VerifyPubKeyp95 1312 1 0.0200 p95 p103 299 N p95->p103
0.1000 KemPubKeyp20 2108 1 0.0100 p20 p60 299 N p20->p60
0.1000 VerifyPubKeyp85 1312 1 0.0100 p85 p75 299 N p85->p75
0.1000 KemPubKeyp35 2100 1 0.0100 p35 p98 299 N p35->p98
0.1000 KemPubKeyp50 2085 1 0.0100 p50 p57 299 N p50->p57
0.1100 CiphertextFromp70 2105 1 0.0100 p70 p33 299 N p70->p33
0.1100 CiphertextFromp57 2092 1 0.0100 p57 p50 299 N p57->p50
0.1100 CiphertextFromp98 2077 1 0.0100 p98 p35 299 N p98->p35
0.1100 KemPubKeyp14 2100 1 0.0100 p14 p93 299 N p14->p93
0.1100 KemPubKeyp17 2105 1 0.0100 p17 p47 299 N p17->p47
0.1100 KemPubKeyp105 2097 1 0.0100 p105 p80 299 N p105->p80
0.1100 KemPubKeyp0 2101 1 0.0100 p0 p92 299 N p0->p92
0.1100 VerifyPubKeyp28 1312 1 0.0100 p28 p104 299 N p28->p104
0.1100 VerifyPubKeyp53 1312 1 0.0100 p53 p41 299 N p53->p41
0.1100 VerifyPubKeyp8 1312 1 0.0100 p8 p72 299 N p8->p72
0.1100 KemPubKeyp65 2111 1 0.0100 p65 p77 299 N p65->p77
0.1100 VerifyPubKeyp36 1312 1 0.0100 p36 p21 299 N p36->p21
0.1100 VerifyPubKeyp78 1312 1 0.0100 p78 p109 299 N p78->p109
0.1100 CiphertextFromp45 2095 1 0.0200 p45 p43 299 N p45->p43
0.1100 VerifyPubKeyp6 1312 1 0.0200 p6 p13 299 N p6->p13
0.1100 KemPubKeyp71 2098 1 0.0200 p71 p84 299 N p71->p84
0.1100 VerifyPubKeyp48 1312 1 0.0100 p48 p38 299 N p48->p38
0.1100 KemPubKeyp2 2107 1 0.0200 p2 p51 299 N p2->p51
0.1100 CiphertextFromp90 2108 1 0.0100 p90 p108 299 N p90->p108
0.1100 CiphertextFromp60 2102 1 0.0100 p60 p20 299 N p60->p20
0.1100 VerifyPubKeyp59 1312 1 0.0100 p59 p39 299 N p59->p39
0.1100 VerifyPubKeyp97 1312 1 0.0100 p97 p106 299 N p97->p106
0.1100 VerifyPubKeyp58 1312 1 0.0100 p58 p22 299 N p58->p22
0.1100 VerifyPubKeyp29 1312 1 0.0100 p29 p101 299 N p29->p101
0.1100 CiphertextFromp82 2109 1 0.0100 p82 p100 299 N p82->p100
0.1100 KemPubKeyp83 2106 1 0.0200 p83 p86 299 N p83->p86
0.1100 VerifyPubKeyp5 1312 1 0.0100 p5 p27 299 N p5->p27
0.1100 KemPubKeyp54 2098 1 0.0100 p54 p87 299 N p54->p87
0.1100 CiphertextFromp66 2097 1 0.0100 p66 p3 299 N p66->p3
