# time  created  delivered  delivered/created
0.0100 1 0 0.0000
0.0100 2 0 0.0000
0.0100 3 0 0.0000
0.0100 4 0 0.0000
0.0100 5 0 0.0000
0.0100 6 0 0.0000
0.0100 7 0 0.0000
0.0100 8 0 0.0000
0.0100 9 0 0.0000
0.0100 10 0 0.0000
0.0100 11 0 0.0000
0.0100 12 0 0.0000
0.0100 13 0 0.0000
0.0100 14 0 0.0000
0.0100 15 0 0.0000
0.0100 16 0 0.0000
0.0100 17 0 0.0000
0.0100 18 0 0.0000
0.0100 19 0 0.0000
0.0100 20 0 0.0000
0.0100 21 0 0.0000
0.0100 22 0 0.0000
0.0100 23 0 0.0000
0.0100 24 0 0.0000
0.0100 25 0 0.0000
0.0100 26 0 0.0000
0.0100 27 0 0.0000
0.0100 28 0 0.0000
0.0100 29 0 0.0000
0.0100 30 0 0.0000
0.0100 31 0 0.0000
0.0100 32 0 0.0000
0.0100 33 0 0.0000
0.0100 34 0 0.0000
0.0100 35 0 0.0000
0.0100 36 0 0.0000
0.0100 37 0 0.0000
0.0100 38 0 0.0000
0.0100 39 0 0.0000
0.0100 40 0 0.0000
0.0100 41 0 0.0000
0.0100 42 0 0.0000
0.0100 43 0 0.0000
0.0100 44 0 0.0000
0.0100 45 0 0.0000
0.0100 46 0 0.0000
0.0100 47 0 0.0000
0.0100 48 0 0.0000
0.0100 49 0 0.0000
0.0100 50 0 0.0000
0.0100 51 0 0.0000
0.0100 52 0 0.0000
0.0100 53 0 0.0000
0.0100 54 0 0.0000
0.0100 55 0 0.0000
0.0100 56 0 0.0000
0.0100 57 0 0.0000
0.0100 58 0 0.0000
0.0100 59 0 0.0000
0.0100 60 0 0.0000
0.0100 61 0 0.0000
0.0100 62 0 0.0000
0.0100 63 0 0.0000
0.0100 64 0 0.0000
0.0100 65 0 0.0000
0.0100 66 0 0.0000
0.0100 67 0 0.0000
0.0100 68 0 0.0000
0.0100 69 0 0.0000
0.0100 70 0 0.0000
0.0100 71 0 0.0000
0.0100 72 0 0.0000
0.0100 73 0 0.0000
0.0100 74 0 0.0000
0.0100 75 0 0.0000
0.0100 76 0 0.0000
0.0100 77 0 0.0000
0.0100 78 0 0.0000
0.0100 79 0 0.0000
0.0100 80 0 0.0000
0.0100 81 0 0.0000
0.0100 82 0 0.0000
0.0100 83 0 0.0000
0.0100 84 0 0.0000
0.0100 85 0 0.0000
0.0100 86 0 0.0000
0.0100 87 0 0.0000
0.0100 88 0 0.0000
0.0100 89 0 0.0000
0.0100 90 0 0.0000
0.0100 91 0 0.0000
0.0100 92 0 0.0000
0.0100 93 0 0.0000
0.0100 94 0 0.0000
0.0100 95 0 0.0000
0.0100 96 0 0.0000
0.0100 97 0 0.0000
0.0100 98 0 0.0000
0.0100 99 0 0.0000
0.0100 100 0 0.0000
0.0100 101 0 0.0000
0.0100 102 0 0.0000
0.0100 103 0 0.0000
0.0100 104 0 0.0000
0.0100 105 0 0.0000
0.0100 106 0 0.0000
0.0100 107 0 0.0000
0.0100 108 0 0.0000
0.0100 109 0 0.0000
0.0100 110 0 0.0000
0.0100 111 0 0.0000
0.0100 112 0 0.0000
0.0100 113 0 0.0000
0.0100 114 0 0.0000
0.0100 115 0 0.0000
0.0100 116 0 0.0000
0.0100 117 0 0.0000
0.0100 118 0 0.0000
0.0100 119 0 0.0000
0.0100 120 0 0.0000
0.0100 121 0 0.0000
0.0100 122 0 0.0000
0.0100 123 0 0.0000
0.0100 124 0 0.0000
0.0200 125 0 0.0000
0.0200 126 0 0.0000
0.0200 126 1 0.0079
0.0200 127 1 0.0079
0.0200 128 1 0.0078
0.0200 129 1 0.0078
0.0200 130 1 0.0077
0.0200 131 1 0.0076
0.0200 132 1 0.0076
0.0200 133 1 0.0075
0.0200 133 2 0.0150
0.0200 134 2 0.0149
0.0200 135 2 0.0148
0.0200 135 3 0.0222
0.0200 136 3 0.0221
0.0200 137 3 0.0219
0.0200 138 3 0.0217
0.0200 139 3 0.0216
0.0200 140 3 0.0214
0.0200 141 3 0.0213
0.0200 142 3 0.0211
0.0200 143 3 0.0210
0.0200 144 3 0.0208
0.0200 145 3 0.0207
0.0200 145 4 0.0276
0.0200 146 4 0.0274
0.0200 147 4 0.0272
0.0200 148 4 0.0270
0.0200 149 4 0.0268
0.0200 150 4 0.0267
0.0200 151 4 0.0265
0.0200 152 4 0.0263
0.0200 153 4 0.0261
0.0200 154 4 0.0260
0.0200 155 4 0.0258
0.0200 156 4 0.0256
0.0200 157 4 0.0255
0.0200 157 5 0.0318
0.0200 158 5 0.0316
0.0200 159 5 0.0314
0.0200 160 5 0.0313
0.0200 161 5 0.0311
0.0200 162 5 0.0309
0.0200 163 5 0.0307
0.0200 164 5 0.0305
0.0200 164 6 0.0366
0.0200 165 6 0.0364
0.0200 166 6 0.0361
0.0200 167 6 0.0359
0.0200 167 7 0.0419
0.0200 168 7 0.0417
0.0200 169 7 0.0414
0.0200 170 7 0.0412
0.0200 171 7 0.0409
0.0200 172 7 0.0407
0.0200 173 7 0.0405
0.0200 174 7 0.0402
0.0200 175 7 0.0400
0.0200 176 7 0.0398
0.0200 177 7 0.0395
0.0200 178 7 0.0393
0.0200 179 7 0.0391
0.0200 180 7 0.0389
0.0200 181 7 0.0387
0.0200 182 7 0.0385
0.0200 183 7 0.0383
0.0200 184 7 0.0380
0.0200 185 7 0.0378
0.0200 186 7 0.0376
0.0200 187 7 0.0374
0.0200 188 7 0.0372
0.0200 188 8 0.0426
0.0200 189 8 0.0423
0.0200 190 8 0.0421
0.0200 191 8 0.0419
0.0200 192 8 0.0417
0.0200 192 9 0.0469
0.0200 193 9 0.0466
0.0200 194 9 0.0464
0.0200 195 9 0.0462
0.0200 196 9 0.0459
0.0200 197 9 0.0457
0.0200 197 10 0.0508
0.0200 198 10 0.0505
0.0200 199 10 0.0503
0.0200 200 10 0.0500
0.0200 201 10 0.0498
0.0200 202 10 0.0495
0.0200 203 10 0.0493
0.0200 203 11 0.0542
0.0200 204 11 0.0539
0.0200 204 12 0.0588
0.0200 205 12 0.0585
0.0200 206 12 0.0583
0.0200 207 12 0.0580
0.0200 208 12 0.0577
0.0200 209 12 0.0574
0.0200 210 12 0.0571
0.0200 211 12 0.0569
0.0200 211 13 0.0616
0.0200 212 13 0.0613
0.0200 213 13 0.0610
0.0200 214 13 0.0607
0.0200 215 13 0.0605
0.0200 216 13 0.0602
0.0200 217 13 0.0599
0.0200 218 13 0.0596
0.0200 219 13 0.0594
0.0200 220 13 0.0591
0.0200 221 13 0.0588
0.0200 222 13 0.0586
0.0200 223 13 0.0583
0.0200 223 14 0.0628
0.0200 224 14 0.0625
0.0200 225 14 0.0622
0.0200 226 14 0.0619
0.0200 227 14 0.0617
0.0200 228 14 0.0614
0.0200 229 14 0.0611
0.0200 230 14 0.0609
0.0200 230 15 0.0652
0.0200 231 15 0.0649
0.0200 232 15 0.0647
0.0200 233 15 0.0644
0.0200 234 15 0.0641
0.0200 235 15 0.0638
0.0200 236 15 0.0636
0.0200 237 15 0.0633
0.0200 238 15 0.0630
0.0200 239 15 0.0628
0.0200 239 16 0.0669
0.0200 240 16 0.0667
0.0200 241 16 0.0664
0.0200 242 16 0.0661
0.0200 243 16 0.0658
0.0200 244 16 0.0656
0.0200 245 16 0.0653
0.0200 245 17 0.0694
0.0200 246 17 0.0691
0.0200 247 17 0.0688
0.0200 248 17 0.0685
0.0200 249 17 0.0683
0.0200 250 17 0.0680
0.0200 251 17 0.0677
0.0200 252 17 0.0675
0.0200 253 17 0.0672
0.0200 254 17 0.0669
0.0200 255 17 0.0667
0.0200 256 17 0.0664
0.0200 257 17 0.0661
0.0200 258 17 0.0659
0.0200 259 17 0.0656
0.0200 260 17 0.0654
0.0200 261 17 0.0651
0.0200 262 17 0.0649
0.0200 263 17 0.0646
0.0200 264 17 0.0644
0.0200 265 17 0.0642
0.0200 266 17 0.0639
0.0200 266 18 0.0677
0.0200 267 18 0.0674
0.0200 268 18 0.0672
0.0200 269 18 0.0669
0.0200 269 19 0.0706
0.0300 270 19 0.0704
0.0300 271 19 0.0701
0.0300 271 20 0.0738
0.0300 272 20 0.0735
0.0300 273 20 0.0733
0.0300 274 20 0.0730
0.0300 275 20 0.0727
0.0300 276 20 0.0725
0.0300 277 20 0.0722
0.0300 278 20 0.0719
0.0300 279 20 0.0717
0.0300 280 20 0.0714
0.0300 281 20 0.0712
0.0300 282 20 0.0709
0.0300 283 20 0.0707
0.0300 283 21 0.0742
0.0300 284 21 0.0739
0.0300 285 21 0.0737
0.0300 286 21 0.0734
0.0300 287 21 0.0732
0.0300 287 22 0.0767
0.0300 288 22 0.0764
0.0300 289 22 0.0761
0.0300 289 23 0.0796
0.0300 290 23 0.0793
0.0300 291 23 0.0790
0.0300 291 24 0.0825
0.0300 292 24 0.0822
0.0300 293 24 0.0819
0.0300 294 24 0.0816
0.0300 295 24 0.0814
0.0300 296 24 0.0811
0.0300 297 24 0.0808
0.0300 298 24 0.0805
0.0300 299 24 0.0803
0.0300 300 24 0.0800
0.0300 301 24 0.0797
0.0300 302 24 0.0795
0.0300 303 24 0.0792
0.0300 304 24 0.0789
0.0300 305 24 0.0787
0.0300 306 24 0.0784
0.0300 307 24 0.0782
0.0300 308 24 0.0779
0.0300 309 24 0.0777
0.0300 310 24 0.0774
0.0300 311 24 0.0772
0.0300 312 24 0.0769
0.0300 313 24 0.0767
0.0300 314 24 0.0764
0.0300 315 24 0.0762
0.0300 316 24 0.0759
0.0300 317 24 0.0757
0.0300 317 25 0.0789
0.0300 318 25 0.0786
0.0300 319 25 0.0784
0.0300 319 26 0.0815
0.0300 320 26 0.0813
0.0300 321 26 0.0810
0.0300 322 26 0.0807
0.0300 323 26 0.0805
0.0300 324 26 0.0802
0.0300 325 26 0.0800
0.0300 326 26 0.0798
0.0300 327 26 0.0795
0.0300 328 26 0.0793
0.0300 329 26 0.0790
0.0300 330 26 0.0788
0.0300 331 26 0.0785
0.0300 332 26 0.0783
0.0300 333 26 0.0781
0.0300 334 26 0.0778
0.0300 335 26 0.0776
0.0300 336 26 0.0774
0.0300 337 26 0.0772
0.0300 338 26 0.0769
0.0300 338 27 0.0799
0.0300 339 27 0.0796
0.0300 340 27 0.0794
0.0300 341 27 0.0792
0.0300 341 28 0.0821
0.0300 342 28 0.0819
0.0300 343 28 0.0816
0.0300 344 28 0.0814
0.0300 345 28 0.0812
0.0300 346 28 0.0809
0.0300 346 29 0.0838
0.0300 347 29 0.0836
0.0300 348 29 0.0833
0.0300 349 29 0.0831
0.0300 350 29 0.0829
0.0300 351 29 0.0826
0.0300 352 29 0.0824
0.0300 353 29 0.0822
0.0300 353 30 0.0850
0.0300 354 30 0.0847
0.0300 355 30 0.0845
0.0300 356 30 0.0843
0.0300 357 30 0.0840
0.0300 358 30 0.0838
0.0300 359 30 0.0836
0.0300 360 30 0.0833
0.0300 361 30 0.0831
0.0300 362 30 0.0829
0.0300 363 30 0.0826
0.0300 364 30 0.0824
