# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0200 VerifyPubKeyp62 1312 1 0.0100 p62 p59 299 N p62->p59
0.0200 VerifyPubKeyp38 1312 1 0.0100 p38 p0 299 N p38->p0
0.0200 KemPubKeyp72 2119 1 0.0100 p72 p77 299 N p72->p77
0.0200 KemPubKeyp68 2106 1 0.0100 p68 p71 299 N p68->p71
0.0200 VerifyPubKeyp81 1312 1 0.0100 p81 p30 299 N p81->p30
0.0200 VerifyPubKeyp95 1312 1 0.0100 p95 p7 299 N p95->p7
0.0200 KemPubKeyp15 2083 1 0.0100 p15 p79 299 N p15->p79
0.0200 KemPubKeyp23 2111 1 0.0100 p23 p65 299 N p23->p65
0.0200 VerifyPubKeyp46 1312 1 0.0100 p46 p1 299 N p46->p1
0.0200 VerifyPubKeyp75 1312 1 0.0100 p75 p73 299 N p75->p73
0.0200 VerifyPubKeyp42 1312 1 0.0100 p42 p39 299 N p42->p39
0.0200 VerifyPubKeyp97 1312 1 0.0100 p97 p44 299 N p97->p44
0.0200 KemPubKeyp47 2103 1 0.0100 p47 p74 299 N p47->p74
0.0200 VerifyPubKeyp96 1312 1 0.0100 p96 p76 299 N p96->p76
0.0200 VerifyPubKeyp90 1312 1 0.0100 p90 p18 299 N p90->p18
0.0200 VerifyPubKeyp22 1312 1 0.0100 p22 p20 299 N p22->p20
0.0200 KemPubKeyp37 2080 1 0.0100 p37 p82 299 N p37->p82
0.0200 VerifyPubKeyp6 1312 1 0.0100 p6 p53 299 N p6->p53
0.0200 VerifyPubKeyp67 1312 1 0.0100 p67 p48 299 N p67->p48
0.0200 VerifyPubKeyp63 1312 1 0.0100 p63 p52 299 N p63->p52
0.0200 VerifyPubKeyp58 1312 1 0.0100 p58 p21 299 N p58->p21
0.0200 VerifyPubKeyp89 1312 1 0.0100 p89 p88 299 N p89->p88
0.0200 VerifyPubKeyp61 1312 1 0.0100 p61 p60 299 N p61->p60
0.0200 VerifyPubKeyp99 1312 1 0.0100 p99 p98 299 N p99->p98
0.0200 KemPubKeyp10 2106 1 0.0100 p10 p83 299 N p10->p83
0.0200 VerifyPubKeyp43 1312 1 0.0100 p43 p36 299 N p43->p36
0.0200 VerifyPubKeyp2 1312 1 0.0100 p2 p12 299 N p2->p12
0.0200 KemPubKeyp84 2099 1 0.0100 p84 p92 299 N p84->p92
0.0200 VerifyPubKeyp80 1312 1 0.0100 p80 p57 299 N p80->p57
0.0200 VerifyPubKeyp54 1312 1 0.0100 p54 p51 299 N p54->p51
0.0200 KemPubKeyp31 2110 1 0.0100 p31 p64 299 N p31->p64
0.0200 KemPubKeyp55 2086 1 0.0100 p55 p69 299 N p55->p69
0.0200 VerifyPubKeyp34 1312 1 0.0100 p34 p24 299 N p34->p24
0.0200 KemPubKeyp29 2106 1 0.0100 p29 p86 299 N p29->p86
0.0300 CiphertextFromp65 2091 1 0.0100 p65 p23 299 N p65->p23
0.0300 KemPubKeyp1 2113 1 0.0100 p1 p16 299 N p1->p16
0.0300 KemPubKeyp57 2104 1 0.0100 p57 p8 299 N p57->p8
0.0300 KemPubKeyp30 2095 1 0.0200 p30 p61 299 N p30->p61
0.0300 KemPubKeyp59 2099 1 0.0200 p59 p62 299 N p59->p62
0.0300 KemPubKeyp79 2082 1 0.0100 p79 p91 299 N p79->p91
0.0300 VerifyPubKeyp39 1312 1 0.0100 p39 p25 299 N p39->p25
0.0300 CiphertextFromp69 2074 1 0.0100 p69 p55 299 N p69->p55
0.0300 KemPubKeyp36 2079 1 0.0100 p36 p43 299 N p36->p43
0.0300 VerifyPubKeyp50 1312 1 0.0100 p50 p20 299 N p50->p20
0.0300 KemPubKeyp45 2085 1 0.0100 p45 p89 299 N p45->p89
0.0300 KemPubKeyp15 2083 1 0.0100 p15 p35 299 N p15->p35
0.0300 KemPubKeyp7 2092 1 0.0100 p7 p95 299 N p7->p95
0.0300 KemPubKeyp63 2101 1 0.0100 p63 p66 299 N p63->p66
0.0300 KemPubKeyp71 2111 1 0.0100 p71 p84 299 N p71->p84
0.0300 KemPubKeyp98 2090 1 0.0100 p98 p99 299 N p98->p99
0.0300 VerifyPubKeyp68 1312 1 0.0100 p68 p0 299 N p68->p0
0.0300 KemPubKeyp14 2106 1 0.0100 p14 p74 299 N p14->p74
0.0300 CiphertextFromp77 2077 1 0.0100 p77 p72 299 N p77->p72
0.0300 KemPubKeyp5 2104 1 0.0200 p5 p58 299 N p5->p58
0.0300 CiphertextFromp83 2062 1 0.0100 p83 p10 299 N p83->p10
0.0300 VerifyPubKeyp37 1312 1 0.0100 p37 p27 299 N p37->p27
0.0300 KemPubKeyp67 2108 1 0.0100 p67 p82 299 N p67->p82
0.0300 VerifyPubKeyp47 1312 1 0.0100 p47 p32 299 N p47->p32
0.0300 VerifyPubKeyp38 1312 1 0.0100 p38 p3 299 N p38->p3
0.0300 CiphertextFromp86 2089 1 0.0100 p86 p29 299 N p86->p29
0.0300 KemPubKeyp6 2097 1 0.0100 p6 p76 299 N p6->p76
0.0300 KemPubKeyp44 2092 1 0.0100 p44 p97 299 N p44->p97
0.0300 KemPubKeyp31 2110 1 0.0100 p31 p49 299 N p31->p49
0.0400 VerifyPubKeyp54 1312 1 0.0100 p54 p19 299 N p54->p19
0.0400 CiphertextFromp91 2116 1 0.0100 p91 p79 299 N p91->p79
0.0400 KemPubKeyp2 2086 1 0.0100 p2 p32 299 N p2->p32
0.0400 VerifyPubKeyp31 1312 1 0.0100 p31 p0 299 N p31->p0
0.0400 KemPubKeyp18 2077 1 0.0100 p18 p3 299 N p18->p3
0.0400 CiphertextFromp16 2083 1 0.0100 p16 p1 299 N p16->p1
0.0400 VerifyPubKeyp20 1312 1 0.0100 p20 p11 299 N p20->p11
0.0400 VerifyPubKeyp87 1312 1 0.0100 p87 p52 299 N p87->p52
0.0400 VerifyPubKeyp25 1312 1 0.0100 p25 p24 299 N p25->p24
0.0400 VerifyPubKeyp96 1312 1 0.0100 p96 p53 299 N p96->p53
0.0400 VerifyPubKeyp67 1312 1 0.0100 p67 p27 299 N p67->p27
0.0400 KemPubKeyp13 2113 1 0.0200 p13 p39 299 N p13->p39
0.0400 VerifyPubKeyp21 1312 1 0.0100 p21 p12 299 N p21->p12
0.0400 CiphertextFromp35 2116 1 0.0100 p35 p15 299 N p35->p15
0.0400 KemPubKeyp90 2091 1 0.0100 p90 p92 299 N p90->p92
0.0400 CiphertextFromp66 2100 1 0.0100 p66 p63 299 N p66->p63
0.0400 VerifyPubKeyp57 1312 1 0.0100 p57 p56 299 N p57->p56
0.0400 CiphertextFromp89 2116 1 0.0100 p89 p45 299 N p89->p45
0.0400 CiphertextFromp97 2081 1 0.0100 p97 p44 299 N p97->p44
0.0400 VerifyPubKeyp86 1312 1 0.0100 p86 p75 299 N p86->p75
0.0400 KemPubKeyp26 2107 1 0.0100 p26 p64 299 N p26->p64
0.0400 VerifyPubKeyp88 1312 1 0.0100 p88 p46 299 N p88->p46
0.0400 VerifyPubKeyp69 1312 1 0.0100 p69 p55 299 N p69->p55
0.0400 CiphertextFromp74 2106 1 0.0100 p74 p14 299 N p74->p14
0.0400 VerifyPubKeyp65 1312 1 0.0100 p65 p23 299 N p65->p23
0.0400 VerifyPubKeyp6 1312 1 0.0100 p6 p51 299 N p6->p51
0.0400 CiphertextFromp43 2087 1 0.0100 p43 p36 299 N p43->p36
0.0400 VerifyPubKeyp83 1312 1 0.0100 p83 p73 299 N p83->p73
0.0400 VerifyPubKeyp7 1312 1 0.0100 p7 p34 299 N p7->p34
0.0400 VerifyPubKeyp60 1312 1 0.0200 p60 p30 299 N p60->p30
0.0400 VerifyPubKeyp59 1312 1 0.0100 p59 p22 299 N p59->p22
0.0400 CiphertextFromp84 2112 1 0.0100 p84 p71 299 N p84->p71
0.0400 CiphertextFromp99 2089 1 0.0100 p99 p98 299 N p99->p98
0.0400 VerifyPubKeyp70 1312 1 0.0200 p70 p48 299 N p70->p48
0.0400 VerifyPubKeyp77 1312 1 0.0100 p77 p50 299 N p77->p50
0.0400 CiphertextFromp58 2085 1 0.0100 p58 p5 299 N p58->p5
0.0500 KemPubKeyp42 2087 1 0.0200 p42 p91 299 N p42->p91
0.0500 KemPubKeyp73 2100 1 0.0100 p73 p83 299 N p73->p83
0.0500 KemPubKeyp34 2086 1 0.0100 p34 p7 299 N p34->p7
0.0500 KemPubKeyp43 2108 1 0.0100 p43 p62 299 N p43->p62
0.0500 KemPubKeyp57 2104 1 0.0100 p57 p80 299 N p57->p80
0.0500 VerifyPubKeyp76 1312 1 0.0100 p76 p53 299 N p76->p53
0.0500 VerifyPubKeyp99 1312 1 0.0100 p99 p85 299 N p99->p85
0.0500 KemPubKeyp37 2080 1 0.0100 p37 p77 299 N p37->p77
0.0500 KemPubKeyp24 2082 1 0.0200 p24 p25 299 N p24->p25
0.0500 VerifyPubKeyp44 1312 1 0.0100 p44 p36 299 N p44->p36
0.0500 KemPubKeyp75 2102 1 0.0100 p75 p86 299 N p75->p86
0.0500 VerifyPubKeyp16 1312 1 0.0100 p16 p1 299 N p16->p1
0.0500 KemPubKeyp6 2097 1 0.0100 p6 p96 299 N p6->p96
0.0500 KemPubKeyp31 2110 1 0.0100 p31 p68 299 N p31->p68
0.0500 VerifyPubKeyp49 1312 1 0.0200 p49 p26 299 N p49->p26
0.0500 KemPubKeyp0 2108 1 0.0100 p0 p84 299 N p0->p84
0.0500 VerifyPubKeyp35 1312 1 0.0100 p35 p15 299 N p35->p15
0.0500 KemPubKeyp12 2087 1 0.0100 p12 p21 299 N p12->p21
0.0500 KemPubKeyp88 2092 1 0.0100 p88 p89 299 N p88->p89
0.0500 CiphertextFromp39 2114 1 0.0100 p39 p13 299 N p39->p13
0.0500 VerifyPubKeyp97 1312 1 0.0100 p97 p33 299 N p97->p33
0.0500 KemPubKeyp20 2089 1 0.0100 p20 p82 299 N p20->p82
0.0500 VerifyPubKeyp66 1312 1 0.0100 p66 p52 299 N p66->p52
0.0500 CiphertextFromp92 2093 1 0.0100 p92 p90 299 N p92->p90
0.0500 VerifyPubKeyp47 1312 1 0.0100 p47 p14 299 N p47->p14
0.0500 KemPubKeyp60 2100 1 0.0100 p60 p61 299 N p60->p61
0.0500 CiphertextFromp32 2111 1 0.0100 p32 p2 299 N p32->p2
0.0500 VerifyPubKeyp3 1312 1 0.0200 p3 p18 299 N p3->p18
0.0600 KemPubKeyp1 2113 1 0.0200 p1 p46 299 N p1->p46
0.0600 CiphertextFromp83 2095 1 0.0100 p83 p73 299 N p83->p73
0.0600 KemPubKeyp49 2084 1 0.0100 p49 p64 299 N p49->p64
0.0600 CiphertextFromp3 2090 1 0.0200 p3 p18 299 N p3->p18
0.0600 CiphertextFromp77 2101 1 0.0100 p77 p37 299 N p77->p37
0.0600 CiphertextFromp96 2093 1 0.0100 p96 p6 299 N p96->p6
0.0600 VerifyPubKeyp75 1312 1 0.0100 p75 p10 299 N p75->p10
0.0600 CiphertextFromp7 2106 1 0.0100 p7 p34 299 N p7->p34
0.0600 CiphertextFromp68 2117 1 0.0100 p68 p31 299 N p68->p31
0.0600 CiphertextFromp62 2075 1 0.0100 p62 p43 299 N p62->p43
0.0600 VerifyPubKeyp20 1312 1 0.0100 p20 p17 299 N p20->p17
0.0600 VerifyPubKeyp51 1312 1 0.0100 p51 p19 299 N p51->p19
0.0600 VerifyPubKeyp22 1312 1 0.0100 p22 p11 299 N p22->p11
0.0600 VerifyPubKeyp58 1312 1 0.0100 p58 p12 299 N p58->p12
0.0600 VerifyPubKeyp39 1312 1 0.0100 p39 p13 299 N p39->p13
0.0600 KemPubKeyp52 2087 1 0.0100 p52 p66 299 N p52->p66
0.0600 KemPubKeyp76 2109 1 0.0100 p76 p98 299 N p76->p98
0.0600 KemPubKeyp92 2106 1 0.0100 p92 p95 299 N p92->p95
0.0600 KemPubKeyp54 2097 1 0.0200 p54 p99 299 N p54->p99
0.0600 VerifyPubKeyp50 1312 1 0.0100 p50 p27 299 N p50->p27
0.0600 KemPubKeyp32 2106 1 0.0100 p32 p74 299 N p32->p74
0.0600 KemPubKeyp82 2095 1 0.0100 p82 p9 299 N p82->p9
0.0600 CiphertextFromp25 2103 1 0.0100 p25 p24 299 N p25->p24
0.0600 CiphertextFromp89 2099 1 0.0100 p89 p88 299 N p89->p88
0.0600 VerifyPubKeyp87 1312 1 0.0100 p87 p85 299 N p87->p85
0.0600 CiphertextFromp91 2106 1 0.0100 p91 p42 299 N p91->p42
0.0600 KemPubKeyp36 2079 1 0.0200 p36 p44 299 N p36->p44
0.0600 KemPubKeyp84 2099 1 0.0100 p84 p90 299 N p84->p90
0.0600 VerifyPubKeyp72 1312 1 0.0100 p72 p48 299 N p72->p48
0.0600 VerifyPubKeyp86 1312 1 0.0100 p86 p29 299 N p86->p29
0.0600 KemPubKeyp35 2087 1 0.0100 p35 p79 299 N p35->p79
0.0600 KemPubKeyp30 2095 1 0.0100 p30 p60 299 N p30->p60
0.0600 VerifyPubKeyp71 1312 1 0.0100 p71 p0 299 N p71->p0
0.0600 CiphertextFromp80 2090 1 0.0100 p80 p57 299 N p80->p57
0.0700 VerifyPubKeyp68 1312 1 0.0100 p68 p31 299 N p68->p31
0.0700 CiphertextFromp98 2096 1 0.0100 p98 p76 299 N p98->p76
0.0700 VerifyPubKeyp96 1312 1 0.0100 p96 p51 299 N p96->p51
0.0700 CiphertextFromp79 2099 1 0.0100 p79 p35 299 N p79->p35
0.0700 KemPubKeyp43 2108 1 0.0100 p43 p59 299 N p43->p59
0.0700 CiphertextFromp90 2089 1 0.0100 p90 p84 299 N p90->p84
0.0700 CiphertextFromp46 2097 1 0.0100 p46 p1 299 N p46->p1
0.0700 KemPubKeyp67 2108 1 0.0100 p67 p77 299 N p67->p77
0.0700 VerifyPubKeyp37 1312 1 0.0200 p37 p20 299 N p37->p20
0.0700 KemPubKeyp22 2090 1 0.0100 p22 p62 299 N p22->p62
0.0700 CiphertextFromp64 2108 1 0.0100 p64 p49 299 N p64->p49
0.0700 KemPubKeyp53 2117 1 0.0100 p53 p6 299 N p53->p6
0.0700 CiphertextFromp44 2109 1 0.0100 p44 p36 299 N p44->p36
